[µs]	Sample
7075	1
7090	0
7102	1
7117	0
8385	1
8401	0
8411	1
8428	0
8438	1
8454	0
8464	1
8480	0
8490	1
8506	0
8516	1
8531	0
8543	1
8558	0
8569	1
8584	0
8595	1
8610	0
8622	1
8637	0
8648	1
8663	0
8673	1
8689	0
8699	1
8715	0
8726	1
8742	0
8752	1
8768	0
8778	1
8794	0
9224	1
9239	0
9266	1
9268	0
9277	1
9292	0
9303	1
9318	0
9328	1
9344	0
9354	1
9371	0
9381	1
9397	0
9407	1
9423	0
9433	1
9450	0
9460	1
9476	0
9486	1
9502	0
9512	1
9527	0
9539	1
9554	0
9565	1
9580	0
9591	1
9606	0
9617	1
9632	0
10063	1
10078	0
10089	1
10104	0
10115	1
10130	0
10142	1
10157	0
10167	1
10183	0
10193	1
10209	0
10219	1
10236	0
10251	1
10262	0
10272	1
10288	0
10299	1
10314	0
10325	1
10341	0
10350	1
10366	0
10377	1
10392	0
10404	1
10419	0
10430	1
10445	0
10455	1
10471	0
10901	1
10917	0
10927	1
10943	0
10953	1
10970	0
10980	1
10996	0
11006	1
11021	0
11032	1
11048	0
11059	1
11074	0
11085	1
11100	0
11111	1
11126	0
11136	1
11153	0
11163	1
11179	0
11189	1
11205	0
11215	1
11232	0
11242	1
11258	0
11268	1
11284	0
11294	1
11310	0
12579	1
12594	0
12605	1
12620	0
12631	1
12646	0
12658	1
12673	0
12683	1
12699	0
12709	1
12725	0
12735	1
12752	0
12762	1
12778	0
12788	1
12804	0
12814	1
12830	0
12840	1
12857	0
12867	1
12882	0
12893	1
12908	0
12919	1
12935	0
12946	1
12961	0
12971	1
12987	0
13417	1
13432	0
13443	1
13458	0
13470	1
13485	0
13496	1
13511	0
13522	1
13537	0
13549	1
13564	0
13575	1
13595	0
13600	1
13616	0
13626	1
13643	0
13653	1
13669	0
13679	1
13695	0
13705	1
13722	0
13732	1
13747	0
13758	1
13773	0
13784	1
13799	0
13811	1
13826	0
14256	1
14272	0
14282	1
14298	0
14308	1
14324	0
14334	1
14349	0
14361	1
14376	0
14387	1
14402	0
14413	1
14428	0
14440	1
14455	0
14466	1
14481	0
14492	1
14507	0
14517	1
14533	0
14543	1
14560	0
14570	1
14586	0
14596	1
14612	0
14622	1
14639	0
14649	1
14665	0
15934	1
15949	0
15959	1
15975	0
15985	1
16001	0
16011	1
16028	0
16038	1
16054	0
16064	1
16080	0
16090	1
16106	0
16116	1
16132	0
16143	1
16158	0
16169	1
16184	0
16195	1
16210	0
16222	1
16237	0
16249	1
16263	0
16274	1
16289	0
16299	1
16316	0
16326	1
16342	0
17610	1
17626	0
17637	1
17652	0
17662	1
17679	0
17689	1
17705	0
17715	1
17730	0
17742	1
17757	0
17768	1
17783	0
17793	1
17810	0
17820	1
17836	0
17846	1
17861	0
17873	1
17888	0
17899	1
17914	0
17924	1
17941	0
17951	1
17967	0
17977	1
17992	0
18004	1
18019	0
18449	1
18465	0
18475	1
18491	0
18501	1
18518	0
18528	1
18543	0
18554	1
18569	0
18580	1
18595	0
18606	1
18621	0
18633	1
18648	0
18659	1
18674	0
18684	1
18700	0
18710	1
18727	0
18737	1
18753	0
18763	1
18779	0
18789	1
18806	0
18816	1
18832	0
18842	1
18858	0
20126	1
20142	0
20152	1
20167	0
20179	1
20194	0
20205	1
20220	0
20231	1
20246	0
20258	1
20273	0
20284	1
20299	0
20310	1
20325	0
20335	1
20351	0
20361	1
20378	0
20388	1
20404	0
20414	1
20430	0
20440	1
20457	0
20467	1
20483	0
20493	1
20509	0
20519	1
20534	0
20965	1
20980	0
20991	1
21006	0
21018	1
21033	0
21044	1
21059	0
21069	1
21085	0
21095	1
21112	0
21122	1
21138	0
21148	1
21164	0
21174	1
21191	0
21201	1
21217	0
21227	1
21242	0
21253	1
21268	0
21279	1
21294	0
21306	1
21321	0
21332	1
21347	0
21358	1
21373	0
21804	1
21819	0
21830	1
21845	0
21856	1
21871	0
21883	1
21898	0
21909	1
21924	0
21934	1
21950	0
21960	1
21976	0
21987	1
22003	0
22013	1
22029	0
22039	1
22055	0
22065	1
22081	0
22092	1
22107	0
22118	1
22133	0
22145	1
22160	0
22171	1
22186	0
22196	1
22212	0
23480	1
23497	0
23507	1
23523	0
23533	1
23549	0
23559	1
23575	0
23585	1
23602	0
23612	1
23627	0
23638	1
23653	0
23664	1
23679	0
23691	1
23706	0
23717	1
23732	0
23743	1
23758	0
23769	1
23784	0
23795	1
23811	0
23821	1
23837	0
23847	1
23863	0
23873	1
23890	0
25158	1
25174	0
25184	1
25200	0
25210	1
25226	0
25236	1
25288	0
25291	1
25305	0
25315	1
25331	0
25341	1
25357	0
25367	1
25384	0
25394	1
25410	0
25420	1
25435	0
25446	1
25461	0
25473	1
25489	0
25498	1
25514	0
25525	1
25540	0
25551	1
25566	0
25996	1
26012	0
26022	1
26039	0
26076	1
26090	0
26101	1
26118	0
26127	1
26143	0
26154	1
26169	0
26179	1
26196	0
26206	1
26222	0
26232	1
26248	0
26258	1
26275	0
26285	1
26301	0
26311	1
26327	0
26337	1
26354	0
26364	1
26379	0
26390	1
26405	0
27674	1
27690	0
27700	1
27716	0
27726	1
27741	0
27753	1
27768	0
27779	1
27794	0
27805	1
27820	0
27831	1
27846	0
27858	1
27873	0
27883	1
27899	0
27909	1
27925	0
27935	1
27952	0
27962	1
27978	0
27988	1
28004	0
28015	1
28030	0
28041	1
28056	0
28067	1
28082	0
29351	1
29367	0
29377	1
29392	0
29404	1
29424	0
29429	1
29445	0
29456	1
29471	0
29481	1
29498	0
29508	1
29524	0
29534	1
29550	0
29560	1
29577	0
29587	1
29603	0
29613	1
29629	0
29639	1
29655	0
29666	1
29682	0
29692	1
29707	0
29718	1
29733	0
29744	1
29759	0
30189	1
30206	0
30216	1
30232	0
30242	1
30258	0
30268	1
30285	0
30295	1
30310	0
30321	1
30336	0
30347	1
30362	0
30373	1
30389	0
30400	1
30415	0
30426	1
30441	0
30452	1
30467	0
30477	1
30494	0
30504	1
30520	0
30530	1
30546	0
30556	1
30573	0
30583	1
30599	0
31029	1
31044	0
31055	1
31070	0
31080	1
31096	0
31106	1
31123	0
31133	1
31149	0
31159	1
31175	0
31186	1
31201	0
31212	1
31227	0
31238	1
31254	0
31264	1
31280	0
31290	1
31306	0
31317	1
31332	0
31343	1
31358	0
31369	1
31385	0
31396	1
31411	0
31421	1
31437	0
32706	1
32721	0
32732	1
32747	0
32758	1
32773	0
32785	1
32800	0
32810	1
32826	0
32836	1
32852	0
32862	1
32879	0
32889	1
32905	0
32915	1
32931	0
32941	1
32957	0
32968	1
32984	0
32994	1
33010	0
33020	1
33035	0
33046	1
33061	0
33073	1
33088	0
33099	1
33114	0
33544	1
33560	0
33570	1
33587	0
33597	1
33612	0
33623	1
33638	0
33650	1
33665	0
33675	1
33691	0
33701	1
33718	0
33728	1
33743	0
33754	1
33769	0
33780	1
33796	0
33806	1
33822	0
33832	1
33848	0
33859	1
33874	0
33884	1
33901	0
33911	1
33927	0
33937	1
33954	0
34382	1
34399	0
34409	1
34425	0
34435	1
34451	0
34461	1
34477	0
34488	1
34504	0
34514	1
34529	0
34540	1
34555	0
34566	1
34581	0
34593	1
34608	0
34619	1
34634	0
34645	1
34660	0
34672	1
34688	0
34698	1
34712	0
34724	1
34739	0
34750	1
34765	0
34776	1
34791	0
36060	1
36076	0
36086	1
36101	0
36113	1
36128	0
36139	1
36154	0
36165	1
36180	0
36192	1
36207	0
36218	1
36233	0
36243	1
36259	0
36269	1
36286	0
36296	1
36312	0
36322	1
36338	0
36348	1
36364	0
36374	1
36391	0
36401	1
36416	0
36427	1
36442	0
36453	1
36468	0
36899	1
36915	0
36925	1
36940	0
36951	1
36966	0
36978	1
36993	0
37004	1
37019	0
37030	1
37045	0
37056	1
37071	0
37083	1
37098	0
37108	1
37124	0
37134	1
37150	0
37160	1
37177	0
37187	1
37203	0
37213	1
37229	0
37239	1
37256	0
37266	1
37281	0
37292	1
37307	0
37737	1
37753	0
37763	1
37779	0
37789	1
37806	0
37816	1
37832	0
37842	1
37858	0
37868	1
37885	0
37895	1
37919	0
37921	1
37936	0
37947	1
37963	0
37973	1
37989	0
38000	1
38015	0
38026	1
38041	0
38052	1
38067	0
38078	1
38093	0
38105	1
38120	0
38130	1
38146	0
38576	1
38592	0
38602	1
38617	0
38628	1
38645	0
38658	1
38670	0
38681	1
38696	0
38707	1
38722	0
38734	1
38749	0
38760	1
38775	0
38785	1
38801	0
38811	1
38828	0
38838	1
38854	0
38864	1
38880	0
38890	1
38907	0
38917	1
38933	0
38943	1
38958	0
38969	1
38984	0
39415	1
39430	0
39441	1
39456	0
39467	1
39482	0
39494	1
39509	0
39520	1
39535	0
39546	1
39561	0
39571	1
39588	0
39598	1
39614	0
39624	1
39640	0
39650	1
39666	0
39676	1
39693	0
39703	1
39719	0
39729	1
39744	0
39755	1
39770	0
39782	1
39797	0
39808	1
39823	0
40253	1
40269	0
40280	1
40295	0
40306	1
40321	0
40332	1
40347	0
40359	1
40374	0
40384	1
40400	0
40410	1
40426	0
40436	1
40453	0
40463	1
40479	0
40489	1
40505	0
40515	1
40531	0
40541	1
40558	0
40568	1
40584	0
40594	1
40610	0
40620	1
40635	0
40646	1
40661	0
41092	1
41107	0
41119	1
41160	0
41171	1
41186	0
41197	1
41212	0
41223	1
41238	0
41250	1
41272	0
41275	1
41296	0
41302	1
41318	0
41328	1
41343	0
41354	1
41369	0
41381	1
41396	0
41407	1
41422	0
41432	1
41448	0
41458	1
41475	0
41485	1
41501	0
41930	1
41947	0
41957	1
41972	0
41983	1
41999	0
42009	1
42025	0
42035	1
42050	0
42062	1
42077	0
42088	1
42103	0
42115	1
42130	0
42140	1
42156	0
42166	1
42182	0
42192	1
42209	0
42219	1
42234	0
42245	1
42260	0
42272	1
42287	0
42298	1
42313	0
42323	1
42339	0
42769	1
42785	0
42795	1
42811	0
42821	1
42838	0
42848	1
42864	0
42874	1
42890	0
42900	1
42915	0
42927	1
42942	0
42953	1
42968	0
42979	1
42994	0
43005	1
43021	0
43032	1
43047	0
43057	1
43073	0
43083	1
43099	0
43109	1
43126	0
43136	1
43152	0
43162	1
43178	0
43607	1
43623	0
43633	1
43650	0
43660	1
43676	0
43686	1
43702	0
43712	1
43729	0
43739	1
43755	0
43765	1
43780	0
43791	1
43806	0
43818	1
43833	0
43844	1
43859	0
43870	1
43885	0
43905	1
43912	0
43922	1
43938	0
43948	1
43964	0
43974	1
43991	0
44001	1
44017	0
44446	1
44462	0
44482	1
44489	0
44500	1
44514	0
44525	1
44540	0
44551	1
44567	0
44578	1
44593	0
44604	1
44619	0
44629	1
44646	0
44656	1
44672	0
44682	1
44698	0
44708	1
44724	0
44734	1
44751	0
44761	1
44777	0
44787	1
44802	0
44813	1
44828	0
44840	1
44855	0
45285	1
45300	0
45312	1
45327	0
45338	1
45353	0
45364	1
45379	0
45390	1
45405	0
45415	1
45432	0
45442	1
45458	0
45468	1
45484	0
45494	1
45511	0
45521	1
45537	0
45547	1
45563	0
45573	1
45588	0
45600	1
45615	0
45626	1
45641	0
45652	1
45667	0
45679	1
45694	0
46124	1
46139	0
46149	1
46166	0
46176	1
46192	0
46202	1
46218	0
46228	1
46245	0
46255	1
46271	0
46281	1
46297	0
46307	1
46322	0
46333	1
46348	0
46360	1
46375	0
46386	1
46401	0
46412	1
46427	0
46439	1
46454	0
46464	1
46480	0
46490	1
46506	0
46516	1
46533	0
46963	1
46978	0
46989	1
47004	0
47014	1
47030	0
47040	1
47057	0
47067	1
47083	0
47093	1
47109	0
47119	1
47142	0
47146	1
47161	0
47172	1
47187	0
47198	1
47213	0
47225	1
47240	0
47251	1
47266	0
47277	1
47292	0
47302	1
47319	0
47329	1
47345	0
47355	1
47371	0
47801	1
47816	0
47827	1
47842	0
47854	1
47873	0
47880	1
47895	0
47906	1
47921	0
47931	1
47948	0
47958	1
47974	0
47984	1
48000	0
48010	1
48026	0
48036	1
48053	0
48063	1
48079	0
48089	1
48105	0
48115	1
48130	0
48142	1
48157	0
48168	1
48183	0
48194	1
48209	0
48640	1
48655	0
48666	1
48681	0
48692	1
48707	0
48719	1
48734	0
48745	1
48760	0
48771	1
48786	0
48796	1
48812	0
48822	1
48839	0
48849	1
48865	0
48875	1
48891	0
48901	1
48918	0
48928	1
48944	0
48954	1
48970	0
48980	1
48995	0
49007	1
49022	0
49033	1
49048	0
49478	1
49494	0
49504	1
49520	0
49531	1
49547	0
49557	1
49572	0
49583	1
49598	0
49609	1
49624	0
49636	1
49812	0
49819	1
49834	0
49844	1
49861	0
49871	1
49887	0
50316	1
50333	0
50343	1
50359	0
50369	1
50385	0
50395	1
50411	0
50422	1
50437	0
50448	1
50463	0
50474	1
50489	0
50501	1
50516	0
50527	1
50542	0
50552	1
50568	0
50578	1
50595	0
50605	1
50621	0
50631	1
50647	0
50657	1
50674	0
50684	1
50699	0
50710	1
50725	0
51155	1
51171	0
51181	1
51198	0
51208	1
51224	0
51234	1
51249	0
51261	1
51276	0
51286	1
51301	0
51313	1
51328	0
51339	1
51354	0
51365	1
51380	0
51392	1
51407	0
51418	1
51433	0
51444	1
51459	0
51469	1
51486	0
51496	1
51512	0
51522	1
51538	0
51548	1
51565	0
51994	1
52010	0
52021	1
52036	0
52047	1
52062	0
52073	1
52088	0
52098	1
52115	0
52125	1
52141	0
52151	1
52167	0
52177	1
52194	0
52204	1
52220	0
52230	1
52245	0
52256	1
52271	0
52283	1
52298	0
52309	1
52324	0
52335	1
52350	0
52361	1
52376	0
52388	1
52403	0
52833	1
52848	0
52859	1
52874	0
52885	1
52900	0
52912	1
52927	0
52938	1
52953	0
52964	1
52979	0
52989	1
53006	0
53016	1
53032	0
53042	1
53058	0
53068	1
53085	0
53095	1
53111	0
53121	1
53137	0
53147	1
53162	0
53173	1
53188	0
53200	1
53215	0
53226	1
53241	0
54510	1
54526	0
54536	1
54552	0
54562	1
54578	0
54589	1
54605	0
54617	1
54631	0
54641	1
54656	0
54667	1
54682	0
54694	1
54709	0
54720	1
54735	0
54746	1
54761	0
54771	1
54788	0
54798	1
54814	0
54824	1
54840	0
54850	1
54867	0
54877	1
54893	0
54903	1
54919	0
55349	1
55364	0
55375	1
55390	0
55402	1
55417	0
55427	1
55443	0
55453	1
55469	0
55479	1
55495	0
55506	1
55522	0
55532	1
55548	0
55558	1
55574	0
55584	1
55600	0
55611	1
55626	0
55637	1
55652	0
55664	1
55679	0
55689	1
55705	0
55715	1
55731	0
55741	1
55758	0
56188	1
56203	0
56213	1
56229	0
56239	1
56255	0
56265	1
56282	0
56292	1
56308	0
56318	1
56334	0
56344	1
56361	0
56371	1
56387	0
56397	1
56412	0
56423	1
56438	0
56450	1
56465	0
56476	1
56491	0
56502	1
56517	0
56536	1
56543	0
56554	1
56570	0
56581	1
56596	0
57025	1
57042	0
57052	1
57068	0
57078	1
57094	0
57104	1
57121	0
57156	1
57173	0
57183	1
57199	0
57209	1
57225	0
57235	1
57252	0
57276	1
57278	0
57288	1
57304	0
57321	1
57330	0
57340	1
57356	0
57367	1
57382	0
57393	1
57408	0
57418	1
57435	0
57864	1
57889	0
57890	1
57907	0
57917	1
57932	0
57943	1
57959	0
57969	1
57985	0
57996	1
58011	0
58021	1
58038	0
58048	1
58064	0
58074	1
58090	0
58100	1
58116	0
58126	1
58143	0
58153	1
58168	0
58179	1
58194	0
58205	1
58220	0
58232	1
58247	0
58258	1
58273	0
58703	1
58719	0
58729	1
58744	0
58756	1
58771	0
58782	1
58797	0
58808	1
58823	0
58835	1
58850	0
58861	1
58876	0
58887	1
58902	0
58912	1
58929	0
58939	1
58955	0
58965	1
58981	0
58991	1
59007	0
59017	1
59034	0
59044	1
59059	0
59070	1
59085	0
59096	1
59111	0
60380	1
60397	0
60407	1
60423	0
60433	1
60449	0
60460	1
60474	0
60485	1
60501	0
60511	1
60527	0
60538	1
60553	0
60564	1
60587	0
60590	1
60606	0
60616	1
60632	0
60643	1
60658	0
60669	1
60685	0
60694	1
60710	0
60721	1
60736	0
60748	1
60763	0
60773	1
60789	0
61218	1
61234	0
61245	1
61261	0
61272	1
61287	0
61297	1
61313	0
61324	1
61339	0
61354	1
61366	0
61377	1
61392	0
61402	1
61419	0
61429	1
61444	0
61454	1
61471	0
61480	1
61496	0
61507	1
61523	0
61533	1
61549	0
61559	1
61575	0
61586	1
61601	0
61612	1
61628	0
62058	1
62074	0
62084	1
62100	0
62110	1
62125	0
62137	1
62151	0
62162	1
62178	0
62189	1
62204	0
62215	1
62231	0
62241	1
62257	0
62268	1
62282	0
62294	1
62309	0
62320	1
62335	0
62346	1
62361	0
62372	1
62389	0
62399	1
62413	0
62425	1
62440	0
62451	1
62466	0
63735	1
63751	0
63761	1
63776	0
63787	1
63802	0
63814	1
63829	0
63840	1
63855	0
63866	1
63881	0
63893	1
63908	0
63918	1
63934	0
63944	1
63961	0
63971	1
63987	0
63997	1
64012	0
64023	1
64038	0
64050	1
64065	0
64076	1
64091	0
64102	1
64117	0
64129	1
64144	0
64574	1
64589	0
64599	1
64615	0
64625	1
64642	0
64652	1
64668	0
64678	1
64694	0
64704	1
64721	0
64731	1
64753	0
64757	1
64772	0
64783	1
64799	0
64810	1
64825	0
64836	1
64851	0
64862	1
64878	0
64888	1
64903	0
64914	1
64929	0
64941	1
64956	0
64967	1
64982	0
65412	1
65427	0
65438	1
65453	0
65465	1
65480	0
65491	1
65506	0
65517	1
65532	0
65544	1
65559	0
65570	1
65585	0
65595	1
65611	0
65649	1
65663	0
65674	1
65689	0
65701	1
65716	0
65727	1
65742	0
65753	1
65768	0
65780	1
65795	0
65805	1
65821	0
66251	1
66266	0
66277	1
66293	0
66303	1
66319	0
66330	1
66345	0
66355	1
66371	0
66381	1
66398	0
66408	1
66424	0
66434	1
66450	0
66460	1
66476	0
66486	1
66503	0
66513	1
66529	0
66539	1
66554	0
66565	1
66580	0
66592	1
66607	0
66618	1
66633	0
66644	1
66659	0
67089	1
67105	0
67115	1
67132	0
67142	1
67158	0
67168	1
67183	0
67194	1
67209	0
67221	1
67236	0
67247	1
67262	0
67273	1
67288	0
67300	1
67315	0
67326	1
67341	0
67351	1
67367	0
67377	1
67394	0
67404	1
67420	0
67430	1
67446	0
67456	1
67472	0
67482	1
67499	0
67929	1
67944	0
67954	1
67970	0
67980	1
67996	0
68006	1
68023	0
68033	1
68049	0
68059	1
68075	0
68085	1
68101	0
68111	1
68127	0
68138	1
68153	0
68164	1
68179	0
68190	1
68205	0
68217	1
68232	0
68243	1
68258	0
68269	1
68284	0
68295	1
68310	0
68321	1
68336	0
68767	1
68782	0
68792	1
68809	0
68821	1
68834	0
68846	1
68861	0
68872	1
68887	0
68898	1
68913	0
68925	1
68940	0
68949	1
68966	0
68976	1
68992	0
69002	1
69018	0
69028	1
69045	0
69055	1
69071	0
69081	1
69097	0
69107	1
69122	0
69134	1
69149	0
69160	1
69175	0
69606	1
69621	0
69632	1
69647	0
69657	1
69673	0
69683	1
69700	0
69710	1
69726	0
69736	1
69752	0
69762	1
69779	0
69789	1
69805	0
69815	1
69830	0
69841	1
69856	0
69868	1
69883	0
69894	1
69909	0
69920	1
69935	0
69947	1
69962	0
69972	1
69988	0
69998	1
70014	0
70444	1
70459	0
70470	1
70485	0
70497	1
70512	0
70523	1
70538	0
70549	1
70564	0
70574	1
70591	0
70601	1
70617	0
70627	1
70643	0
70653	1
70670	0
70680	1
70696	0
70706	1
70722	0
70732	1
70748	0
70758	1
70774	0
70785	1
70800	0
70811	1
70826	0
70837	1
70858	0
71283	1
71298	0
71309	1
71324	0
71335	1
71350	0
71362	1
71377	0
71387	1
71403	0
71413	1
71437	0
71439	1
71456	0
71466	1
71482	0
71492	1
71508	0
71518	1
71534	0
71545	1
71561	0
71571	1
71586	0
71597	1
71612	0
71623	1
71638	0
71650	1
71665	0
71676	1
71691	0
72121	1
72137	0
72147	1
72168	0
72173	1
72190	0
72200	1
72216	0
72226	1
72242	0
72252	1
72268	0
72278	1
72293	0
72305	1
72320	0
72331	1
72346	0
72357	1
72372	0
72384	1
72399	0
72410	1
72425	0
72436	1
72451	0
72461	1
72478	0
72488	1
72504	0
72514	1
72530	0
72960	1
72975	0
72987	1
73002	0
73012	1
73028	0
73038	1
73054	0
73064	1
73081	0
73091	1
73107	0
73117	1
73159	0
73169	1
73186	0
73196	1
73211	0
73222	1
73237	0
73247	1
73290	0
73300	1
73316	0
73326	1
73343	0
73353	1
73369	0
73798	1
73814	0
73825	1
73841	0
73851	1
73867	0
73877	1
73892	0
73903	1
73918	0
73930	1
73945	0
73956	1
73971	0
73982	1
73997	0
74009	1
74024	0
74035	1
74050	0
74060	1
74076	0
74086	1
74109	0
74114	1
74128	0
74139	1
74154	0
74165	1
74181	0
74192	1
74207	0
74638	1
74653	0
74663	1
74679	0
74689	1
74705	0
74715	1
74732	0
74742	1
74758	0
74768	1
74784	0
74794	1
74811	0
74821	1
74836	0
74849	1
74863	0
74872	1
74889	0
74899	1
74915	0
74925	1
74941	0
74951	1
74968	0
74978	1
74994	0
75004	1
75019	0
75030	1
75045	0
76314	1
76330	0
76340	1
76356	0
76366	1
76383	0
76393	1
76409	0
76419	1
76435	0
76445	1
76461	0
76471	1
76488	0
76498	1
76513	0
76524	1
76539	0
76550	1
76565	0
76577	1
76592	0
76603	1
76618	0
76629	1
76644	0
76656	1
76671	0
76681	1
76697	0
76707	1
76723	0
77992	1
78007	0
78018	1
78033	0
78044	1
78059	0
78071	1
78087	0
78097	1
78112	0
78123	1
78138	0
78149	1
78164	0
78175	1
78190	0
78202	1
78217	0
78228	1
78243	0
78253	1
78269	0
78279	1
78296	0
78306	1
78322	0
78332	1
78348	0
78358	1
78375	0
78385	1
78401	0
78830	1
78846	0
78856	1
78871	0
78883	1
78898	0
78909	1
78924	0
78935	1
78950	0
78962	1
78977	0
78988	1
79003	0
79014	1
79029	0
79039	1
79056	0
79066	1
79082	0
79092	1
79108	0
79118	1
79135	0
79145	1
79161	0
79171	1
79187	0
79197	1
79212	0
79223	1
79239	0
79669	1
79685	0
79695	1
79710	0
79721	1
79736	0
79748	1
79763	0
79774	1
79789	0
79799	1
79816	0
79826	1
79842	0
79852	1
79868	0
79878	1
79895	0
79905	1
79921	0
79931	1
79946	0
79957	1
79972	0
79984	1
79999	0
80010	1
80025	0
80036	1
80051	0
80062	1
80077	0
80507	1
80523	0
80533	1
80550	0
80560	1
80576	0
80586	1
80602	0
80612	1
80627	0
80639	1
80654	0
80665	1
80680	0
80701	1
80707	0
80717	1
80733	0
80743	1
80760	0
80770	1
80785	0
80796	1
80811	0
80822	1
80837	0
80848	1
80863	0
80875	1
80890	0
80901	1
80916	0
81345	1
81362	0
81372	1
81388	0
81398	1
81414	0
81424	1
81441	0
81451	1
81492	0
81504	1
81519	0
81530	1
81545	0
81556	1
81571	0
81581	1
81598	0
81608	1
81624	0
81634	1
81650	0
81660	1
81677	0
81687	1
81703	0
81713	1
81729	0
81739	1
81755	0
82184	1
82201	0
82211	1
82227	0
82237	1
82252	0
82263	1
82279	0
82290	1
82305	0
82316	1
82331	0
82341	1
82358	0
82368	1
82384	0
82394	1
82411	0
82421	1
82436	0
82447	1
82462	0
82473	1
82488	0
82500	1
82515	0
82525	1
82541	0
82551	1
82568	0
82578	1
82594	0
83023	1
83039	0
83049	1
83065	0
83075	1
83092	0
83102	1
83118	0
83128	1
83144	0
83154	1
83169	0
83181	1
83196	0
83207	1
83222	0
83233	1
83248	0
83260	1
83275	0
83286	1
83301	0
83312	1
83327	0
83337	1
83362	0
83363	1
83380	0
83391	1
83406	0
83416	1
83433	0
83862	1
83877	0
83888	1
83904	0
83914	1
83930	0
83941	1
83957	0
83966	1
83983	0
83993	1
84009	0
84020	1
84034	0
84046	1
84061	0
84071	1
84087	0
84098	1
84117	0
84124	1
84140	0
84150	1
84166	0
84176	1
84192	0
84202	1
84219	0
84229	1
84245	0
84255	1
84270	0
84701	1
84717	0
84727	1
84743	0
84754	1
84769	0
84779	1
84794	0
84806	1
84821	0
84832	1
84847	0
84858	1
84873	0
84883	1
84900	0
84910	1
84926	0
84936	1
84952	0
84962	1
84979	0
84989	1
85005	0
85015	1
85031	0
85041	1
85056	0
85068	1
85083	0
85094	1
85109	0
86377	1
86394	0
86404	1
86420	0
86431	1
86446	0
86457	1
86472	0
86482	1
86498	0
86509	1
86525	0
86535	1
86551	0
86561	1
86577	0
86587	1
86604	0
86614	1
86630	0
86640	1
86655	0
86666	1
86681	0
86693	1
86708	0
86719	1
86734	0
86745	1
86760	0
86772	1
86787	0
87217	1
87232	0
87243	1
87258	0
87269	1
87284	0
87296	1
87311	0
87321	1
87339	0
87348	1
87363	0
87374	1
87390	0
87400	1
87416	0
87427	1
87442	0
87452	1
87468	0
87478	1
87495	0
87505	1
87520	0
87531	1
87546	0
87557	1
87572	0
87584	1
87599	0
87610	1
87625	0
88055	1
88078	0
88081	1
88097	0
88107	1
88124	0
88134	1
88150	0
88160	1
88175	0
88186	1
88201	0
88213	1
88228	0
88239	1
88254	0
88265	1
88280	0
88292	1
88307	0
88318	1
88333	0
88343	1
88359	0
88369	1
88385	0
88395	1
88412	0
88422	1
88438	0
88448	1
88464	0
88894	1
88909	0
88921	1
88936	0
88946	1
88962	0
88972	1
88988	0
88998	1
