[µs]	Sample
37791	1
37807	0
37844	1
37859	0
37869	1
37886	0
37896	1
37911	0
37922	1
37937	0
37948	1
37963	0
37974	1
38000	0
38001	1
38016	0
38027	1
38042	0
38053	1
38068	0
38079	1
38094	0
38106	1
38121	0
38131	1
38147	0
38577	1
38593	0
38603	1
38619	0
38629	1
38645	0
38655	1
38672	0
38682	1
38697	0
38708	1
38723	0
38734	1
38749	0
38761	1
38776	0
38787	1
38802	0
38813	1
38828	0
38840	1
38855	0
38865	1
38881	0
38891	1
38907	0
38917	1
38934	0
38944	1
38960	0
38970	1
38986	0
39415	1
39431	0
39441	1
39458	0
39468	1
39484	0
39494	1
39510	0
39520	1
39537	0
39547	1
39562	0
39573	1
39588	0
39599	1
39614	0
39626	1
39641	0
39652	1
39667	0
39692	1
39694	0
39704	1
39720	0
39730	1
39745	0
39757	1
39772	0
39783	1
39798	0
39815	1
39824	0
40254	1
40270	0
40280	1
40296	0
40306	1
40323	0
40333	1
40349	0
40359	1
40374	0
40385	1
40400	0
40412	1
40427	0
40438	1
40453	0
40464	1
40479	0
40491	1
40506	0
40517	1
40532	0
40542	1
40558	0
40568	1
40585	0
40595	1
40611	0
40621	1
40637	0
40647	1
40663	0
41093	1
41109	0
41119	1
41135	0
41145	1
41161	0
41171	1
41188	0
41205	1
41213	0
41224	1
41240	0
41250	1
41266	0
41277	1
41292	0
41302	1
41318	0
41328	1
41345	0
41355	1
41371	0
41381	1
41396	0
41407	1
41422	0
41434	1
41449	0
41460	1
41475	0
41486	1
41501	0
41932	1
41948	0
41958	1
41974	0
41984	1
41999	0
42010	1
42025	0
42037	1
42052	0
42063	1
42078	0
42089	1
42104	0
42116	1
42131	0
42141	1
42157	0
42167	1
42183	0
42193	1
42209	0
42219	1
42236	0
42246	1
42262	0
42272	1
42288	0
42298	1
42315	0
42325	1
42340	0
42770	1
42786	0
42796	1
42812	0
42822	1
42838	0
42849	1
42865	0
42875	1
42891	0
42901	1
42917	0
42927	1
42942	0
42954	1
42969	0
42980	1
42995	0
43006	1
43021	0
43033	1
43048	0
43059	1
43074	0
43084	1
43100	0
43110	1
43127	0
43137	1
43153	0
43163	1
43179	0
43608	1
43625	0
43635	1
43651	0
43661	1
43677	0
43687	1
43704	0
43714	1
43730	0
43740	1
43755	0
43766	1
43781	0
43792	1
43825	0
43827	1
43835	0
43844	1
43860	0
43871	1
43886	0
43897	1
43913	0
43923	1
43939	0
43950	1
43965	0
43975	1
43991	0
44001	1
44018	0
44447	1
44464	0
44474	1
44489	0
44500	1
44515	0
44526	1
44541	0
44553	1
44568	0
44579	1
44595	0
44605	1
44621	0
44631	1
44647	0
44657	1
44672	0
44683	1
44699	0
44710	1
44725	0
44736	1
44751	0
44762	1
44777	0
44789	1
44804	0
44815	1
44830	0
44840	1
44856	0
45287	1
45302	0
45312	1
45328	0
45338	1
45354	0
45364	1
45381	0
45391	1
45407	0
45417	1
45433	0
45443	1
45460	0
45470	1
45486	0
45496	1
45511	0
45522	1
45537	0
45548	1
45563	0
45575	1
45590	0
45601	1
45616	0
45627	1
45642	0
45652	1
45669	0
45679	1
45695	0
46124	1
46141	0
46151	1
46167	0
46177	1
46193	0
46203	1
46220	0
46230	1
46246	0
46256	1
46271	0
46282	1
46297	0
46308	1
46323	0
46335	1
46350	0
46361	1
46376	0
46387	1
46402	0
46414	1
46432	0
46439	1
46454	0
46466	1
46481	0
46492	1
46507	0
46518	1
46533	0
46964	1
46979	0
46989	1
47005	0
47015	1
47032	0
47042	1
47058	0
47068	1
47084	0
47094	1
47110	0
47120	1
47137	0
47147	1
47162	0
47172	1
47189	0
47199	1
47215	0
47225	1
47241	0
47251	1
47268	0
47278	1
47294	0
47304	1
47320	0
47330	1
47345	0
47357	1
47372	0
47855	1
47870	0
47880	1
47896	0
47906	1
47923	0
47933	1
47949	0
47959	1
47975	0
47985	1
48002	0
48012	1
48028	0
48038	1
48054	0
48064	1
48079	0
48090	1
48105	0
48117	1
48132	0
48143	1
48158	0
48169	1
48184	0
48196	1
48211	0
48641	1
48656	0
48667	1
48682	0
48693	1
48708	0
48720	1
48735	0
48746	1
48761	0
48772	1
48787	0
48797	1
48814	0
48824	1
48840	0
48850	1
48866	0
48876	1
48893	0
48903	1
48919	0
48929	1
48944	0
48955	1
48970	0
48982	1
48997	0
49008	1
49023	0
49034	1
49049	0
49480	1
49495	0
49505	1
49521	0
49531	1
49548	0
49558	1
49574	0
49584	1
49600	0
49610	1
49626	0
49636	1
49653	0
49663	1
49678	0
49689	1
49704	0
49715	1
49730	0
49742	1
49757	0
49768	1
49783	0
49794	1
49809	0
49821	1
49836	0
49846	1
49862	0
49872	1
49889	0
50318	1
50333	0
50344	1
50360	0
50371	1
50386	0
50397	1
50413	0
50423	1
50438	0
50448	1
50465	0
50475	1
50491	0
50501	1
50517	0
50527	1
50544	0
50554	1
50570	0
50580	1
50596	0
50606	1
50622	0
50632	1
50647	0
50659	1
50674	0
50685	1
50700	0
50711	1
50726	0
51156	1
51172	0
51182	1
51199	0
51209	1
51225	0
51235	1
51251	0
51261	1
51278	0
51288	1
51304	0
51314	1
51329	0
51340	1
51355	0
51366	1
51382	0
51393	1
51408	0
51419	1
51434	0
51445	1
51460	0
51470	1
51487	0
51497	1
51513	0
51523	1
51539	0
51549	1
51566	0
51996	1
52011	0
52021	1
52037	0
52047	1
52063	0
52073	1
52090	0
52100	1
52116	0
52126	1
52142	0
52152	1
52169	0
52179	1
52195	0
52205	1
52220	0
52231	1
52246	0
52258	1
52273	0
52284	1
52299	0
52310	1
52325	0
52336	1
52351	0
52363	1
52378	0
52388	1
52404	0
52833	1
52850	0
52860	1
52876	0
52886	1
52902	0
52912	1
52929	0
52939	1
52955	0
52965	1
52980	0
53002	1
53007	0
53017	1
53033	0
53044	1
53059	0
53070	1
53085	0
53096	1
53111	0
53122	1
53137	0
53149	1
53164	0
53175	1
53190	0
53201	1
53216	0
53228	1
53243	0
53672	1
53689	0
53699	1
53715	0
53725	1
53741	0
53751	1
53767	0
53777	1
53793	0
53804	1
53819	0
53830	1
53845	0
53856	1
53871	0
53882	1
53897	0
53909	1
53924	0
53935	1
53950	0
53961	1
53976	0
53988	1
54003	0
54013	1
54029	0
54039	1
54055	0
54065	1
54082	0
54511	1
54527	0
54537	1
54553	0
54563	1
54580	0
54590	1
54606	0
54616	1
54631	0
54642	1
54657	0
54669	1
54684	0
54695	1
54710	0
54721	1
54736	0
54747	1
54762	0
54774	1
54789	0
54799	1
54815	0
54825	1
54841	0
54851	1
54868	0
54878	1
54894	0
54904	1
54920	0
55350	1
55365	0
55376	1
55391	0
55403	1
55418	0
55429	1
55444	0
55454	1
55470	0
55480	1
55497	0
55507	1
55523	0
55533	1
55549	0
55559	1
55575	0
55585	1
55608	0
55612	1
55627	0
55638	1
55654	0
55665	1
55707	0
55717	1
55733	0
55743	1
55759	0
56189	1
56204	0
56215	1
56230	0
56240	1
56257	0
56267	1
56283	0
56293	1
56309	0
56319	1
56336	0
56346	1
56362	0
56372	1
56391	0
56398	1
56413	0
56425	1
56440	0
56451	1
56466	0
56476	1
56492	0
56502	1
56519	0
56529	1
56545	0
56555	1
56571	0
56581	1
56598	0
57027	1
57043	0
57053	1
57069	0
57079	1
57096	0
57106	1
57122	0
57132	1
57147	0
57158	1
57173	0
57185	1
57200	0
57211	1
57226	0
57237	1
57252	0
57263	1
57278	0
57290	1
57305	0
57315	1
57331	0
57341	1
57357	0
57367	1
57384	0
57394	1
57410	0
57420	1
57436	0
57865	1
57882	0
57892	1
57907	0
57918	1
57934	0
57944	1
57960	0
57970	1
57987	0
57997	1
58012	0
58023	1
58038	0
58050	1
58065	0
58075	1
58091	0
58101	1
58118	0
58128	1
58143	0
58154	1
58169	0
58181	1
58196	0
58206	1
58222	0
58232	1
58249	0
58259	1
58274	0
59543	1
59558	0
59569	1
59584	0
59596	1
59616	0
59621	1
59637	0
59648	1
59663	0
59674	1
59690	0
59700	1
59716	0
59727	1
59742	0
59753	1
59768	0
59779	1
59794	0
59804	1
59821	0
59831	1
59847	0
59857	1
59873	0
59883	1
59900	0
59910	1
59926	0
59936	1
59952	0
60382	1
60397	0
60408	1
60423	0
60434	1
60449	0
60461	1
60476	0
60487	1
60502	0
60512	1
60528	0
60538	1
60555	0
60565	1
60581	0
60591	1
60607	0
60617	1
60633	0
60643	1
60660	0
60670	1
60686	0
60696	1
60712	0
60722	1
60737	0
60749	1
60764	0
60775	1
60790	0
61221	1
61236	0
61247	1
61262	0
61273	1
61288	0
61298	1
61315	0
61325	1
61341	0
61351	1
61367	0
61377	1
61393	0
61403	1
61420	0
61430	1
61446	0
61456	1
61471	0
61482	1
61497	0
61509	1
61524	0
61535	1
61550	0
61561	1
61576	0
61588	1
61603	0
61613	1
61629	0
62897	1
62914	0
62924	1
62940	0
62950	1
62965	0
62976	1
62992	0
63003	1
63018	0
63029	1
63044	0
63054	1
63071	0
63081	1
63097	0
63107	1
63123	0
63133	1
63149	0
63159	1
63176	0
63186	1
63202	0
63212	1
63228	0
63238	1
63253	0
63265	1
63280	0
63291	1
63306	0
63736	1
63752	0
63762	1
63778	0
63789	1
63830	0
63840	1
63857	0
63867	1
63883	0
63893	1
63909	0
63919	1
63936	0
63946	1
