[µs]	Sample
10996	0
11006	1
11022	0
11032	1
11048	0
11058	1
11074	0
11084	1
11101	0
11111	1
11127	0
11138	1
11153	0
11163	1
11179	0
11189	1
11205	0
11215	1
11232	0
11242	1
11258	0
11268	1
11283	0
11294	1
11310	0
12578	1
12595	0
12605	1
12621	0
12631	1
12646	0
12657	1
12673	0
12683	1
12698	0
12710	1
12725	0
12736	1
12751	0
12762	1
12777	0
12788	1
12803	0
12814	1
12829	0
12841	1
12856	0
12867	1
12882	0
12893	1
12908	0
12919	1
12934	0
12946	1
12961	0
12972	1
12987	0
13418	1
13432	0
13444	1
13459	0
13470	1
13485	0
13496	1
13511	0
13521	1
13537	0
13548	1
13563	0
13575	1
13590	0
13600	1
13616	0
13626	1
13642	0
13652	1
13670	0
13678	1
13695	0
13705	1
13721	0
13731	1
13747	0
13764	1
13774	0
13785	1
13799	0
13810	1
13826	0
14256	1
14271	0
14282	1
14298	0
14308	1
14323	0
14334	1
14349	0
14361	1
14376	0
14387	1
14402	0
14413	1
14428	0
14439	1
14454	0
14466	1
14481	0
14492	1
14510	0
14518	1
14534	0
14545	1
14560	0
14570	1
14586	0
14596	1
14611	0
14623	1
14638	0
14649	1
14664	0
15933	1
15949	0
15959	1
15975	0
15985	1
16001	0
16011	1
16028	0
16038	1
16054	0
16064	1
16079	0
16090	1
16105	0
16117	1
16132	0
16143	1
16158	0
16169	1
16184	0
16195	1
16210	0
16221	1
16236	0
16248	1
16263	0
16274	1
16289	0
16300	1
16315	0
16326	1
16341	0
17610	1
17626	0
17636	1
17651	0
17663	1
17679	0
17689	1
17705	0
17717	1
17731	0
17741	1
17756	0
17767	1
17783	0
17795	1
17809	0
17820	1
17836	0
17846	1
17890	0
17898	1
17914	0
17925	1
17940	0
17950	1
17967	0
17977	1
17993	0
18003	1
18019	0
18449	1
18465	0
18475	1
18517	0
18528	1
18543	0
18554	1
18569	0
18580	1
18595	0
18606	1
18621	0
18633	1
18648	0
18658	1
18674	0
18685	1
18700	0
18710	1
18726	0
18736	1
18753	0
18763	1
18779	0
18789	1
18805	0
18815	1
18831	0
18841	1
18858	0
20125	1
20142	0
20152	1
20169	0
20178	1
20194	0
20204	1
20220	0
20230	1
20247	0
20257	1
20273	0
20283	1
20299	0
20309	1
20325	0
20335	1
20352	0
20362	1
20378	0
20388	1
20403	0
20414	1
20430	0
20441	1
20456	0
20467	1
20482	0
20493	1
20508	0
20520	1
20535	0
20964	1
20981	0
20991	1
21007	0
21017	1
21033	0
21044	1
21059	0
21069	1
21086	0
21096	1
21112	0
21122	1
21144	0
21148	1
21164	0
21174	1
21190	0
21200	1
21217	0
21227	1
21242	0
21253	1
21268	0
21279	1
21295	0
21305	1
21320	0
21332	1
21347	0
21358	1
21373	0
21804	1
21819	0
21829	1
21845	0
21855	1
21871	0
21881	1
21898	0
21908	1
21924	0
21934	1
21950	0
21960	1
21977	0
21987	1
22003	0
22013	1
22029	0
22039	1
22055	0
22065	1
22080	0
22092	1
22107	0
22118	1
22133	0
22144	1
22159	0
22170	1
22185	0
22197	1
22212	0
23481	1
23496	0
23507	1
23522	0
23534	1
23548	0
23560	1
23575	0
23586	1
23601	0
23612	1
23627	0
23637	1
23653	0
23664	1
23680	0
23690	1
23706	0
23716	1
23732	0
23742	1
23758	0
23769	1
23784	0
23795	1
23810	0
23822	1
23837	0
23847	1
23863	0
23873	1
23889	0
25158	1
25173	0
25184	1
25199	0
25211	1
25226	0
25237	1
25252	0
25262	1
25278	0
25288	1
25304	0
25316	1
25331	0
25341	1
25357	0
25367	1
25383	0
25393	1
25409	0
25421	1
25436	0
25446	1
25462	0
25472	1
25488	0
25498	1
25515	0
25525	1
25541	0
25551	1
25567	0
25997	1
26012	0
26023	1
26038	0
26048	1
26065	0
26075	1
26091	0
26101	1
26117	0
26127	1
26143	0
26153	1
26171	0
26180	1
26196	0
26206	1
26222	0
26232	1
26248	0
26258	1
26275	0
26285	1
26301	0
26311	1
26327	0
26337	1
26352	0
26363	1
26378	0
26390	1
26405	0
27673	1
27690	0
27700	1
27723	0
27726	1
27742	0
27752	1
27768	0
27778	1
27796	0
27805	1
27820	0
27831	1
27846	0
27857	1
27900	0
27910	1
27925	0
27936	1
27951	0
27962	1
27977	0
27989	1
28004	0
28015	1
28030	0
28040	1
28056	0
28066	1
28083	0
29351	1
29366	0
29378	1
29393	0
29404	1
29419	0
29430	1
29445	0
29456	1
29471	0
29481	1
29498	0
29508	1
29524	0
29534	1
29550	0
29560	1
29576	0
29586	1
29603	0
29613	1
29629	0
29647	1
29655	0
29666	1
29681	0
29692	1
29708	0
29717	1
29734	0
29744	1
29759	0
30189	1
30206	0
30216	1
30232	0
30242	1
30258	0
30268	1
30283	0
30296	1
30311	0
30321	1
30337	0
30347	1
30362	0
30373	1
30393	0
30400	1
30414	0
30425	1
30442	0
30452	1
30468	0
30478	1
30493	0
30504	1
30519	0
30531	1
30547	0
30557	1
30572	0
30583	1
30598	0
31029	1
31044	0
31055	1
31070	0
31080	1
31096	0
31107	1
31123	0
31133	1
31149	0
31159	1
31175	0
31185	1
31202	0
31212	1
31228	0
31238	1
31254	0
31264	1
31279	0
31290	1
31307	0
31317	1
31332	0
31343	1
31358	0
31369	1
31384	0
31395	1
31410	0
31422	1
31437	0
32705	1
32722	0
32732	1
32747	0
32758	1
32773	0
32784	1
32799	0
32810	1
32825	0
32837	1
32852	0
32863	1
32878	0
32889	1
32904	0
32916	1
32930	0
32942	1
32957	0
32968	1
32983	0
32994	1
33009	0
33019	1
33036	0
33047	1
33062	0
33072	1
33089	0
33099	1
33114	0
33544	1
33560	0
33570	1
33586	0
33601	1
33613	0
33622	1
33638	0
33649	1
33664	0
33676	1
33691	0
33701	1
33717	0
33727	1
33743	0
33753	1
33770	0
33780	1
33797	0
33806	1
33822	0
33832	1
33848	0
33858	1
33874	0
33884	1
33901	0
33911	1
33927	0
33937	1
33953	0
34383	1
34398	0
34409	1
34425	0
34435	1
34450	0
34461	1
34476	0
34488	1
34503	0
34514	1
34529	0
34540	1
34555	0
34567	1
34582	0
34593	1
34608	0
34619	1
34634	0
34644	1
34660	0
34672	1
34687	0
34697	1
34713	0
34723	1
34739	0
34749	1
34766	0
34776	1
34792	0
36060	1
36076	0
36086	1
36102	0
36112	1
36128	0
36138	1
36155	0
36165	1
36181	0
36191	1
36207	0
36217	1
36234	0
36243	1
36259	0
36269	1
36286	0
36297	1
36312	0
36322	1
36338	0
36348	1
36364	0
36374	1
36391	0
36401	1
36416	0
36427	1
36443	0
36453	1
36469	0
36898	1
36914	0
36925	1
36940	0
36950	1
36972	0
36977	1
36993	0
37003	1
37019	0
37029	1
37047	0
37056	1
37072	0
37082	1
37098	0
37108	1
37123	0
37135	1
37150	0
37161	1
37176	0
37187	1
37202	0
37213	1
37228	0
37240	1
37255	0
37266	1
37281	0
37292	1
37307	0
37738	1
37753	0
37764	1
37779	0
37789	1
37805	0
37816	1
37831	0
37843	1
37858	0
37894	1
37911	0
37922	1
37936	0
37947	1
37962	0
37973	1
37988	0
38000	1
38015	0
38026	1
38041	0
38052	1
38067	0
38077	1
38094	0
38104	1
38120	0
38130	1
38146	0
38576	1
38592	0
38602	1
38617	0
38628	1
38643	0
38655	1
38670	0
38681	1
38696	0
38707	1
38722	0
38733	1
38748	0
38760	1
38775	0
38786	1
38801	0
38812	1
38827	0
38838	1
38853	0
38865	1
38880	0
38890	1
38906	0
38917	1
38933	0
38942	1
38959	0
38969	1
38984	0
39414	1
39430	0
39440	1
39457	0
39467	1
39483	0
39493	1
39509	0
39519	1
39534	0
39547	1
39562	0
39572	1
39588	0
39598	1
39613	0
39624	1
39639	0
39650	1
39667	0
39677	1
39692	0
39703	1
39718	0
39729	1
39744	0
39755	1
39770	0
39782	1
39798	0
39808	1
39823	0
40253	1
40269	0
40280	1
40295	0
40306	1
40322	0
40331	1
40348	0
40358	1
40374	0
40384	1
40399	0
40410	1
40426	0
40437	1
40453	0
40463	1
40478	0
40489	1
40504	0
40515	1
40530	0
40542	1
40556	0
40568	1
40583	0
40594	1
40609	0
40620	1
40635	0
40647	1
40662	0
41092	1
41108	0
41118	1
41134	0
41144	1
41159	0
41171	1
41187	0
41197	1
41212	0
41223	1
41238	0
41249	1
41264	0
41275	1
41290	0
41302	1
41317	0
41328	1
41343	0
41354	1
41369	0
41380	1
41395	0
41407	1
41423	0
41433	1
41448	0
41459	1
41474	0
41485	1
41500	0
41931	1
41946	0
41957	1
41972	0
41983	1
41998	0
42008	1
42025	0
42035	1
42051	0
42061	1
42077	0
42087	1
42104	0
42114	1
42130	0
42140	1
42156	0
42166	1
42182	0
42192	1
42209	0
42219	1
42235	0
42245	1
42261	0
42271	1
42287	0
42298	1
42313	0
42323	1
42339	0
42769	1
42784	0
42796	1
42810	0
42822	1
42837	0
42855	1
42863	0
42874	1
42890	0
42900	1
42916	0
42926	1
42942	0
42952	1
42968	0
42979	1
42994	0
43005	1
43020	0
43031	1
43048	0
43058	1
43073	0
43084	1
43099	0
43110	1
43125	0
43135	1
43152	0
43162	1
43178	0
43608	1
43623	0
43633	1
43649	0
43659	1
43676	0
43686	1
43702	0
43712	1
43728	0
43738	1
43755	0
43765	1
43781	0
43791	1
43807	0
43817	1
43833	0
43843	1
43859	0
43869	1
43886	0
43896	1
43912	0
43923	1
43938	0
43948	1
43964	0
43974	1
43989	0
44001	1
44016	0
44447	1
44462	0
44472	1
44488	0
44498	1
44514	0
44524	1
44541	0
44551	1
44567	0
44577	1
44593	0
44603	1
44620	0
44630	1
44646	0
44656	1
44673	0
44682	1
44698	0
44708	1
44724	0
44735	1
44751	0
44761	1
44776	0
44787	1
44803	0
44813	1
44829	0
44839	1
44854	0
45284	1
45300	0
45312	1
45327	0
45338	1
45353	0
45363	1
45379	0
45389	1
45405	0
45415	1
45432	0
45442	1
45458	0
45468	1
45487	0
45494	1
45510	0
45521	1
45536	0
45548	1
45563	0
45573	1
45589	0
45600	1
45615	0
45626	1
45641	0
45651	1
45667	0
45679	1
45694	0
46124	1
46139	0
46150	1
46165	0
46176	1
46191	0
46202	1
46218	0
46233	1
46244	0
46254	1
46271	0
46281	1
46296	0
46307	1
46322	0
46333	1
46348	0
46360	1
46375	0
46386	1
46401	0
46412	1
46427	0
46438	1
46453	0
46465	1
46480	0
46491	1
46506	0
46516	1
46532	0
46962	1
46978	0
46988	1
47004	0
47014	1
47031	0
47041	1
47057	0
47067	1
47083	0
47093	1
47108	0
47119	1
47134	0
47146	1
47161	0
47173	1
47187	0
47198	1
47213	0
47224	1
47239	0
47251	1
47266	0
47277	1
47292	0
47303	1
47318	0
47329	1
47344	0
47356	1
47371	0
47801	1
47816	0
47827	1
47842	0
47854	1
47895	0
47906	1
47921	0
47931	1
47948	0
47958	1
47974	0
47984	1
48000	0
48010	1
48026	0
48036	1
48053	0
48063	1
48079	0
48089	1
48104	0
48115	1
48130	0
48142	1
48162	0
48167	1
48184	0
48194	1
48209	0
48639	1
48656	0
48666	1
48682	0
48692	1
48708	0
48718	1
48734	0
48744	1
48759	0
48771	1
48786	0
48798	1
48813	0
48823	1
48838	0
48849	1
48864	0
48876	1
48891	0
48908	1
48918	0
48928	1
48943	0
48954	1
48970	0
48980	1
48996	0
49006	1
49022	0
49032	1
49050	0
49482	1
49494	0
49504	1
49520	0
49530	1
49545	0
49557	1
49573	0
49583	1
49598	0
49609	1
49624	0
49636	1
49651	0
49662	1
49677	0
49688	1
49703	0
49714	1
49729	0
49741	1
49756	0
49767	1
49782	0
49792	1
49808	0
49819	1
49835	0
49845	1
49861	0
49871	1
49886	0
50317	1
50332	0
50343	1
50358	0
50370	1
50385	0
50396	1
50411	0
50421	1
50437	0
50448	1
50463	0
50474	1
50489	0
50499	1
50516	0
50526	1
50542	0
50553	1
50568	0
50578	1
50594	0
50604	1
50621	0
50631	1
50647	0
50657	1
50674	0
50683	1
50699	0
50709	1
50726	0
51155	1
51172	0
51181	1
51197	0
51208	1
51223	0
51233	1
51250	0
51260	1
51275	0
51286	1
51303	0
51312	1
51329	0
51354	1
51356	0
51365	1
51380	0
51391	1
51407	0
51417	1
51433	0
51443	1
51460	0
51470	1
51486	0
51496	1
51512	0
51522	1
51537	0
51550	1
51563	0
51994	1
52009	0
52021	1
52036	0
52047	1
52062	0
52072	1
52088	0
52098	1
52115	0
52125	1
52141	0
52158	1
52167	0
52178	1
52193	0
52204	1
52219	0
52230	1
52246	0
52257	1
52271	0
52283	1
52299	0
52309	1
52324	0
52335	1
52350	0
52360	1
52377	0
52387	1
52403	0
52832	1
52848	0
52858	1
52875	0
52885	1
52901	0
52911	1
52927	0
52938	1
52953	0
52963	1
52980	0
52990	1
53006	0
53016	1
53031	0
53042	1
53057	0
53069	1
53084	0
53095	1
53110	0
53121	1
53136	0
53148	1
53163	0
53175	1
53189	0
53199	1
53215	0
53225	1
53241	0
54510	1
54526	0
54536	1
54552	0
54562	1
54578	0
54588	1
54605	0
54615	1
54631	0
54641	1
54656	0
54667	1
54683	0
54693	1
54708	0
54720	1
54735	0
54746	1
54761	0
54772	1
54787	0
54799	1
54813	0
54824	1
54840	0
54851	1
54866	0
54877	1
54893	0
54903	1
54919	0
55348	1
55364	0
55374	1
55391	0
55401	1
55417	0
55427	1
55443	0
55453	1
55469	0
55479	1
55495	0
55505	1
55522	0
55532	1
55549	0
55559	1
55574	0
55584	1
55600	0
55610	1
55626	0
55636	1
55653	0
55663	1
55679	0
55689	1
55705	0
55715	1
55731	0
55741	1
55758	0
56188	1
56202	0
56213	1
56230	0
56239	1
56255	0
56266	1
56281	0
56292	1
56307	0
56318	1
56334	0
56345	1
56360	0
56371	1
56386	0
56396	1
56412	0
56422	1
56438	0
56449	1
56465	0
56475	1
56491	0
56501	1
56517	0
56527	1
56544	0
56553	1
56570	0
56580	1
56596	0
57026	1
57041	0
57052	1
57067	0
57079	1
57094	0
57105	1
57120	0
57130	1
57146	0
57156	1
57172	0
57184	1
57199	0
57209	1
57225	0
57235	1
57251	0
57261	1
57277	0
57287	1
57304	0
57314	1
57330	0
57340	1
57356	0
57366	1
57382	0
57392	1
57409	0
57419	1
57435	0
57894	1
57906	0
57917	1
57932	0
57942	1
57959	0
57969	1
57985	0
57995	1
58012	0
58022	1
58037	0
58049	1
58063	0
58074	1
58089	0
58100	1
58115	0
58127	1
58142	0
58153	1
58168	0
58179	1
58194	0
58205	1
58220	0
58241	1
58247	0
58258	1
58273	0
58703	1
58718	0
58730	1
58745	0
58755	1
58771	0
58782	1
58797	0
58808	1
58828	0
58833	1
58850	0
58860	1
58875	0
58886	1
58902	0
58913	1
58928	0
58939	1
58955	0
58965	1
58980	0
58991	1
59007	0
59017	1
59033	0
59044	1
59059	0
59070	1
59086	0
59096	1
59111	0
60380	1
60395	0
60407	1
60422	0
60433	1
60448	0
60459	1
60474	0
60485	1
60500	0
60512	1
60527	0
60538	1
60553	0
60564	1
60579	0
60590	1
60605	0
60617	1
60632	0
60642	1
60658	0
60668	1
60684	0
60694	1
60710	0
60720	1
60737	0
60747	1
60763	0
60773	1
60789	0
61219	1
61234	0
61246	1
61261	0
61271	1
61287	0
61297	1
61313	0
61323	1
61339	0
61349	1
61366	0
61376	1
61392	0
61402	1
61418	0
61428	1
61444	0
61454	1
61471	0
61484	1
61497	0
61507	1
61522	0
61533	1
61551	0
61560	1
61575	0
61586	1
61602	0
61612	1
61628	0
62057	1
62073	0
62083	1
62099	0
62109	1
62126	0
62136	1
62152	0
62162	1
62178	0
62188	1
62205	0
62215	1
62230	0
62241	1
62257	0
62267	1
62283	0
62293	1
62309	0
62319	1
62336	0
62346	1
62361	0
62372	1
62388	0
62398	1
62413	0
62426	1
62441	0
62451	1
62466	0
63735	1
63751	0
63761	1
63776	0
63787	1
63803	0
63813	1
63828	0
63840	1
63855	0
63866	1
63881	0
63892	1
63907	0
63919	1
63933	0
63945	1
63960	0
63971	1
63986	0
63997	1
64012	0
64024	1
64039	0
64051	1
64065	0
64075	1
64091	0
64101	1
64120	0
64128	1
64144	0
64573	1
64588	0
64600	1
64615	0
64626	1
64641	0
64652	1
64667	0
64678	1
64693	0
64705	1
64720	0
64731	1
64746	0
64757	1
64772	0
64784	1
64799	0
64810	1
64825	0
64835	1
64851	0
64866	1
64877	0
64887	1
64904	0
64914	1
64930	0
64940	1
64956	0
64966	1
64982	0
66251	1
66266	0
66277	1
66292	0
66303	1
66318	0
66329	1
66344	0
66356	1
66371	0
66382	1
66397	0
66408	1
66423	0
66434	1
66449	0
66461	1
66476	0
66487	1
66502	0
66513	1
66528	0
66538	1
66554	0
66566	1
66581	0
66592	1
66607	0
66617	1
66633	0
66643	1
66660	0
67089	1
67104	0
67116	1
67131	0
67142	1
67157	0
67168	1
67183	0
67194	1
67209	0
67220	1
67236	0
67247	1
67262	0
67273	1
67288	0
67298	1
67314	0
67326	1
67341	0
67352	1
67367	0
67378	1
67393	0
67403	1
67419	0
67430	1
67445	0
67457	1
67472	0
67482	1
67498	0
68767	1
68782	0
68793	1
68808	0
68819	1
68834	0
68853	1
68861	0
68872	1
68887	0
68898	1
68913	0
68924	1
68939	0
68950	1
68966	0
68976	1
68992	0
69002	1
69018	0
69028	1
69044	0
69054	1
69071	0
69081	1
69097	0
69107	1
69123	0
69133	1
69149	0
69160	1
69177	0
69605	1
69621	0
69631	1
69647	0
69657	1
69674	0
69684	1
69700	0
69710	1
69726	0
69736	1
69751	0
69762	1
69777	0
69789	1
69805	0
69815	1
69830	0
69841	1
69856	0
69867	1
69882	0
69894	1
69909	0
69920	1
69935	0
69946	1
69961	0
69972	1
69987	0
69999	1
70014	0
70443	1
70459	0
70470	1
70486	0
70496	1
70512	0
70522	1
70538	0
70548	1
70564	0
70574	1
70591	0
70601	1
70617	0
70627	1
70643	0
70653	1
70670	0
70679	1
70696	0
70706	1
70722	0
70733	1
70748	0
70758	1
70773	0
70784	1
70802	0
70810	1
70827	0
70837	1
70853	0
71282	1
71298	0
71308	1
71324	0
71334	1
71351	0
71361	1
71377	0
71387	1
71403	0
71413	1
71429	0
71439	1
71456	0
71466	1
71482	0
71493	1
71508	0
71518	1
71534	0
71544	1
71560	0
71570	1
71587	0
71597	1
71613	0
71623	1
71639	0
71649	1
71665	0
71677	1
71692	0
72120	1
72137	0
72147	1
72163	0
72173	1
72189	0
72199	1
72216	0
72226	1
72242	0
72252	1
72268	0
72278	1
72294	0
72304	1
72321	0
72331	1
72347	0
72357	1
72373	0
72383	1
72398	0
72409	1
72424	0
72436	1
72451	0
72462	1
72477	0
72488	1
72503	0
72515	1
72530	0
72959	1
72976	0
72986	1
73002	0
73012	1
73028	0
73038	1
73055	0
73065	1
73080	0
73091	1
73106	0
73117	1
73132	0
73143	1
73158	0
73170	1
73185	0
73196	1
73211	0
73222	1
73237	0
73248	1
73263	0
73274	1
73290	0
73301	1
73316	0
73327	1
73342	0
73358	1
73368	0
73799	1
73814	0
73824	1
73840	0
73851	1
73866	0
73877	1
73892	0
73904	1
73919	0
73930	1
73945	0
73955	1
73971	0
73981	1
73998	0
74008	1
74024	0
74034	1
74051	0
74060	1
74076	0
74086	1
74104	0
74113	1
74129	0
74139	1
74154	0
74165	1
74180	0
74191	1
74206	0
74636	1
74653	0
74663	1
74685	0
74689	1
74706	0
74715	1
74731	0
74742	1
74757	0
74768	1
74784	0
74794	1
74810	0
74820	1
74836	0
74846	1
74862	0
74872	1
74889	0
74899	1
74915	0
74925	1
74941	0
74951	1
74967	0
74977	1
74994	0
75004	1
75020	0
75030	1
75046	0
75475	1
75492	0
75502	1
75517	0
75528	1
75543	0
75554	1
75569	0
75581	1
75596	0
75607	1
75622	0
75633	1
75648	0
75659	1
75674	0
75686	1
75701	0
75712	1
75727	0
75738	1
75753	0
75764	1
75779	0
75789	1
75805	0
75817	1
75832	0
75843	1
75858	0
75868	1
75884	0
76314	1
76330	0
76340	1
76356	0
76366	1
76383	0
76393	1
76408	0
76419	1
76435	0
76445	1
76461	0
76471	1
76486	0
76498	1
76513	0
76524	1
76539	0
76551	1
76565	0
76576	1
76591	0
76603	1
76618	0
76629	1
76644	0
76655	1
76670	0
76681	1
76696	0
76708	1
76723	0
77991	1
78007	0
78017	1
78034	0
78044	1
78060	0
78070	1
78089	0
78096	1
78112	0
78123	1
78138	0
78148	1
78164	0
78174	1
78191	0
78201	1
78217	0
78227	1
78243	0
78253	1
78269	0
78279	1
78296	0
78305	1
78322	0
78332	1
78348	0
78358	1
78374	0
78384	1
78401	0
79668	1
79684	0
79695	1
79710	0
79720	1
79737	0
79747	1
79763	0
79773	1
79789	0
79799	1
79815	0
79825	1
79842	0
79852	1
79868	0
79878	1
79894	0
79904	1
79921	0
79930	1
79947	0
79957	1
79981	0
79984	1
79999	0
80010	1
80026	0
80035	1
80053	0
80062	1
80077	0
80507	1
80524	0
80534	1
80549	0
80560	1
80576	0
80586	1
80601	0
80612	1
80627	0
80639	1
80654	0
80665	1
80681	0
80691	1
80706	0
80717	1
80733	0
80744	1
80759	0
80769	1
80785	0
80795	1
80811	0
80821	1
80838	0
80848	1
80864	0
80874	1
80890	0
80900	1
80917	0
81346	1
81362	0
81372	1
81387	0
81399	1
81414	0
81425	1
81440	0
81451	1
81466	0
81477	1
81492	0
81504	1
81519	0
81530	1
81545	0
81556	1
81571	0
81582	1
81597	0
81609	1
81624	0
81635	1
81650	0
81660	1
81677	0
81687	1
81702	0
81713	1
81728	0
81738	1
81755	0
82185	1
82200	0
82211	1
82226	0
82237	1
82252	0
82264	1
82279	0
82290	1
82305	0
82316	1
82331	0
82342	1
82357	0
82369	1
82384	0
82394	1
82410	0
82420	1
82436	0
82447	1
82462	0
82472	1
82489	0
82499	1
82515	0
82525	1
82541	0
82552	1
82567	0
82577	1
82594	0
83024	1
83039	0
83049	1
83065	0
83075	1
83091	0
83101	1
83118	0
83128	1
83144	0
83154	1
83170	0
83180	1
83196	0
83206	1
83223	0
83233	1
83249	0
83259	1
83275	0
83285	1
83302	0
83311	1
83327	0
83337	1
83354	0
83365	1
83379	0
83390	1
83406	0
83416	1
83432	0
83862	1
83877	0
83888	1
83904	0
83915	1
83956	0
83967	1
83982	0
83993	1
84009	0
84019	1
84034	0
84046	1
84061	0
84072	1
84087	0
84097	1
84113	0
84123	1
84140	0
84150	1
84166	0
84176	1
84192	0
84202	1
84218	0
84228	1
84245	0
84255	1
84271	0
84701	1
84716	0
84727	1
84742	0
84752	1
84769	0
84779	1
84795	0
84805	1
84821	0
84831	1
84847	0
84857	1
84874	0
84884	1
84900	0
84910	1
84926	0
84936	1
84952	0
84962	1
84977	0
84989	1
85005	0
85015	1
85031	0
85041	1
85057	0
85067	1
85082	0
85094	1
85109	0
85539	1
85554	0
85565	1
85580	0
85592	1
85607	0
85618	1
85633	0
85644	1
85659	0
85671	1
85685	0
85697	1
85712	0
85723	1
85738	0
85749	1
85764	0
85776	1
85791	0
85801	1
85817	0
85828	1
85843	0
85854	1
85869	0
85879	1
85895	0
85905	1
85922	0
85933	1
85948	0
86378	1
86393	0
86404	1
86419	0
86430	1
86446	0
86456	1
86471	0
86483	1
86498	0
86509	1
86524	0
86535	1
86550	0
86561	1
86577	0
86588	1
86603	0
86613	1
86630	0
86640	1
86655	0
86666	1
86682	0
86692	1
86708	0
86718	1
86735	0
86745	1
86760	0
86771	1
86786	0
88054	1
88071	0
88081	1
88097	0
88107	1
88123	0
88133	1
88150	0
88160	1
88176	0
88186	1
88202	0
88212	1
88228	0
88238	1
88254	0
88264	1
88281	0
88291	1
88307	0
88317	1
88333	0
88343	1
88359	0
88369	1
88386	0
88396	1
88411	0
88422	1
88438	0
88448	1
88464	0
88894	1
88909	0
88919	1
88935	0
88947	1
88962	0
88973	1
88988	0
88998	1
89014	0
89024	1
89040	0
89050	1
89067	0
89077	1
89093	0
89103	1
89119	0
89129	1
89146	0
89156	1
89172	0
89182	1
89198	0
89208	1
89232	0
89235	1
89250	0
