[µs]	Sample
89801	0
89811	1
89827	0
89837	1
89853	0
89863	1
89880	0
89890	1
89906	0
89916	1
89932	0
89942	1
89958	0
89968	1
89983	0
89995	1
90010	0
90021	1
90036	0
90047	1
90062	0
90074	1
90089	0
90100	1
90115	0
90126	1
90141	0
90571	1
90587	0
90597	1
90614	0
90624	1
90639	0
90650	1
90665	0
90676	1
90691	0
90702	1
90718	0
90729	1
90744	0
90755	1
90770	0
90781	1
90796	0
90806	1
90823	0
90833	1
90849	0
90859	1
90893	0
90894	1
90901	0
90912	1
90928	0
90938	1
90954	0
90965	1
90980	0
91410	1
91425	0
91436	1
91451	0
91463	1
91478	0
91489	1
91504	0
91514	1
91530	0
91540	1
91557	0
91567	1
91583	0
91593	1
91609	0
91619	1
91635	0
91646	1
91661	0
91671	1
91688	0
91698	1
91714	0
91724	1
91740	0
91750	1
91766	0
91776	1
91793	0
91803	1
91819	0
92249	1
92264	0
92275	1
92290	0
92301	1
92316	0
92327	1
92342	0
92354	1
92369	0
92380	1
92395	0
92405	1
92421	0
92431	1
92448	0
92458	1
92474	0
92484	1
92500	0
92510	1
92526	0
92536	1
92553	0
92563	1
92579	0
92589	1
92604	0
92615	1
92630	0
92642	1
92657	0
93087	1
93103	0
93113	1
93129	0
93139	1
93154	0
93166	1
93181	0
93192	1
93207	0
93218	1
93233	0
93245	1
93260	0
93271	1
93286	0
93296	1
93312	0
93322	1
93339	0
93349	1
93365	0
93375	1
93391	0
93401	1
93418	0
93428	1
93444	0
93454	1
93470	0
93480	1
93500	0
93926	1
93941	0
93952	1
93967	0
93978	1
93994	0
94004	1
94020	0
94030	1
94046	0
94056	1
94073	0
94083	1
94099	0
94109	1
94125	0
94135	1
94150	0
94162	1
94177	0
94188	1
94203	0
94214	1
94231	0
94241	1
94256	0
94267	1
94282	0
94293	1
94308	0
94318	1
94334	0
94764	1
94780	0
94798	1
94806	0
94817	1
94832	0
94843	1
94859	0
94869	1
94885	0
94896	1
94911	0
94922	1
94937	0
94948	1
94963	0
94974	1
94990	0
95000	1
95016	0
95026	1
95042	0
95052	1
95068	0
95078	1
95095	0
95105	1
95146	0
95158	1
95173	0
95603	1
95619	0
95629	1
95645	0
95655	1
95671	0
95681	1
95697	0
95707	1
95724	0
95734	1
95750	0
95760	1
95776	0
95786	1
95801	0
95813	1
95828	0
95839	1
95854	0
95865	1
95880	0
95892	1
95907	0
95918	1
95933	0
95944	1
95959	0
95969	1
95985	0
95995	1
96012	0
96441	1
96457	0
96467	1
96484	0
96494	1
96510	0
96520	1
96536	0
96546	1
96562	0
96572	1
96589	0
96599	1
96615	0
96625	1
96640	0
96651	1
96666	0
96678	1
96693	0
96704	1
96719	0
96730	1
96745	0
96757	1
96772	0
96782	1
96798	0
96808	1
96824	0
96834	1
96851	0
97281	1
97296	0
97307	1
97322	0
97333	1
97348	0
97358	1
97374	0
97384	1
97401	0
97411	1
97427	0
97437	1
97454	0
97463	1
97479	0
97490	1
97505	0
97516	1
97532	0
97542	1
97558	0
97568	1
97583	0
97595	1
97610	0
97621	1
97636	0
97647	1
97662	0
97674	1
97689	0
98118	1
98134	0
98145	1
98161	0
98171	1
98191	0
98198	1
98213	0
98224	1
98239	0
98250	1
98265	0
98275	1
98292	0
98302	1
98318	0
98328	1
98344	0
98354	1
98371	0
98381	1
98397	0
98407	1
98423	0
98433	1
98449	0
98459	1
98475	0
98486	1
98501	0
98512	1
98527	0
98957	1
98973	0
98983	1
99000	0
99010	1
99026	0
99036	1
99052	0
99062	1
99078	0
99088	1
99105	0
99115	1
99130	0
99141	1
99156	0
99167	1
99182	0
99194	1
99209	0
99220	1
99235	0
99246	1
99261	0
99273	1
99288	0
99298	1
99314	0
99324	1
99340	0
99350	1
99366	0
99796	1
99811	0
99823	1
99838	0
99849	1
99864	0
99875	1
99890	0
99900	1
99917	0
99927	1
99943	0
99953	1
99969	0
99979	1
99995	0
100006	1
100022	0
100032	1
100048	0
100084	1
100100	0
100111	1
100126	0
100137	1
100152	0
100163	1
100178	0
100190	1
100205	0
100635	1
100650	0
100661	1
100676	0
100687	1
100702	0
100714	1
100729	0
100740	1
100755	0
100766	1
100781	0
100793	1
100808	0
100818	1
100841	0
100845	1
100860	0
100871	1
100886	0
100897	1
100912	0
100923	1
100938	0
100950	1
100965	0
100975	1
100991	0
101001	1
101017	0
101027	1
101044	0
101474	1
101489	0
101500	1
101516	0
101526	1
101541	0
101552	1
101567	0
101579	1
101594	0
101605	1
101620	0
101630	1
101646	0
101656	1
101673	0
101683	1
101699	0
101709	1
101725	0
101735	1
101751	0
101761	1
101778	0
101788	1
101803	0
101814	1
101829	0
101840	1
101855	0
101867	1
101882	0
102312	1
102328	0
102338	1
102354	0
102364	1
102379	0
102391	1
102406	0
102417	1
102432	0
102443	1
102458	0
102470	1
102485	0
102496	1
102511	0
102522	1
102537	0
102547	1
102564	0
102574	1
102590	0
102600	1
102616	0
102626	1
102642	0
102652	1
102669	0
102679	1
102695	0
102705	1
102720	0
103150	1
103166	0
103176	1
103193	0
103203	1
103219	0
103229	1
103272	0
103282	1
103297	0
103308	1
103323	0
103334	1
103349	0
103360	1
103376	0
103387	1
103402	0
103413	1
103428	0
103439	1
103454	0
103464	1
103481	0
103491	1
103507	0
103517	1
103533	0
103544	1
103559	0
103990	1
104005	0
104015	1
104031	0
104041	1
104057	0
104073	1
104084	0
104095	1
104109	0
104120	1
104137	0
104146	1
104162	0
104173	1
104188	0
104199	1
104214	0
104225	1
104240	0
104252	1
104267	0
104278	1
104293	0
104304	1
104319	0
104330	1
104346	0
104356	1
104372	0
104382	1
104398	0
104828	1
104843	0
104854	1
104869	0
104881	1
104896	0
104907	1
104922	0
104933	1
104948	0
104958	1
104975	0
104985	1
105001	0
105011	1
105027	0
105037	1
105053	0
105063	1
105080	0
105090	1
105106	0
105116	1
105131	0
105142	1
105157	0
105169	1
105184	0
105195	1
105210	0
105221	1
105236	0
105667	1
105682	0
105693	1
105708	0
105719	1
105734	0
105746	1
105761	0
105771	1
105787	0
105797	1
105813	0
105823	1
105840	0
105850	1
105866	0
105876	1
105892	0
105902	1
105918	0
105928	1
105945	0
105955	1
105970	0
105981	1
105996	0
106007	1
106022	0
106034	1
106049	0
106060	1
106075	0
106506	1
106521	0
106532	1
106547	0
106558	1
106573	0
106583	1
106599	0
106609	1
106626	0
106636	1
106652	0
106662	1
106704	0
106714	1
106731	0
106741	1
106757	0
106767	1
106783	0
106793	1
106810	0
106820	1
106835	0
106846	1
106861	0
106872	1
106887	0
106898	1
106914	0
107343	1
107359	0
107370	1
107386	0
107396	1
107412	0
107423	1
107438	0
107448	1
107465	0
107475	1
107490	0
107501	1
107516	0
107527	1
107542	0
107554	1
107569	0
107580	1
107595	0
107606	1
107621	0
107633	1
107648	0
107658	1
107674	0
107684	1
107700	0
107710	1
107726	0
107736	1
107753	0
108182	1
108198	0
108208	1
108224	0
108234	1
108251	0
108261	1
108277	0
108287	1
108303	0
108313	1
108330	0
108340	1
108355	0
108366	1
108381	0
108392	1
108407	0
108418	1
108434	0
108445	1
108460	0
108471	1
108486	0
108497	1
108512	0
108522	1
108539	0
108549	1
108565	0
108575	1
108591	0
109021	1
109037	0
109047	1
109063	0
109073	1
109090	0
109100	1
109115	0
109126	1
109141	0
109152	1
109167	0
109179	1
109194	0
109205	1
109220	0
109231	1
109246	0
109257	1
109272	0
109282	1
109306	0
109309	1
109325	0
109336	1
109351	0
109362	1
109377	0
109388	1
109403	0
109414	1
109429	0
109859	1
109875	0
109885	1
109902	0
109912	1
109928	0
109938	1
109954	0
109964	1
109981	0
109991	1
110007	0
110017	1
110032	0
110046	1
110059	0
110070	1
110085	0
110096	1
110111	0
110121	1
110137	0
110147	1
110164	0
110174	1
110190	0
110200	1
110216	0
110226	1
110243	0
110253	1
110269	0
110698	1
110715	0
110724	1
110740	0
110751	1
110766	0
110776	1
110793	0
110803	1
110819	0
110829	1
110845	0
110855	1
110872	0
110882	1
110897	0
110908	1
110923	0
110934	1
110949	0
110961	1
110976	0
110987	1
111002	0
111013	1
111028	0
111039	1
111055	0
111066	1
111081	0
111091	1
111107	0
111536	1
111553	0
111563	1
111579	0
111589	1
111605	0
111615	1
111631	0
111641	1
111658	0
111668	1
111684	0
111694	1
111710	0
111720	1
111735	0
111747	1
111762	0
111773	1
111788	0
111799	1
111814	0
111825	1
111841	0
111852	1
111867	0
111878	1
111893	0
111904	1
111919	0
111929	1
111946	0
112376	1
112391	0
112402	1
112417	0
112428	1
112443	0
112455	1
112470	0
112481	1
112496	0
112506	1
112522	0
112532	1
112549	0
112559	1
112575	0
112585	1
112601	0
112611	1
112627	0
112637	1
112654	0
112664	1
112679	0
112690	1
112705	0
112716	1
112732	0
112743	1
112758	0
112769	1
112784	0
113214	1
113230	0
113240	1
113256	0
113266	1
113282	0
113293	1
113308	0
113319	1
113335	0
113345	1
113361	0
113372	1
113387	0
113397	1
113413	0
113424	1
113439	0
113451	1
113466	0
113476	1
113492	0
113502	1
113518	0
113528	1
113544	0
113554	1
113571	0
113581	1
113597	0
113607	1
113623	0
114052	1
114069	0
114079	1
114095	0
114105	1
114121	0
114131	1
114147	0
114157	1
114174	0
114184	1
114200	0
114210	1
114225	0
114236	1
114251	0
114263	1
114278	0
114289	1
114304	0
114315	1
114330	0
114342	1
114357	0
114368	1
114383	0
114393	1
114409	0
114419	1
114435	0
114445	1
114462	0
114892	1
114907	0
114918	1
114933	0
114944	1
114959	0
114971	1
114986	0
114996	1
115012	0
115022	1
115038	0
115048	1
115064	0
115074	1
115091	0
115101	1
115117	0
115127	1
115143	0
115153	1
115168	0
115180	1
115195	0
115206	1
115221	0
115232	1
115247	0
115259	1
115274	0
115285	1
115300	0
115730	1
115745	0
115757	1
115772	0
115783	1
115798	0
115808	1
115824	0
115834	1
115851	0
115861	1
115877	0
115887	1
115903	0
115917	1
115929	0
115940	1
115955	0
115966	1
115982	0
115992	1
116008	0
116019	1
116034	0
116044	1
116061	0
116071	1
116086	0
116097	1
116112	0
116123	1
116138	0
116569	1
116584	0
116594	1
116611	0
116621	1
116637	0
116647	1
116663	0
116674	1
116689	0
116699	1
116715	0
116726	1
116742	0
116752	1
116768	0
116778	1
116794	0
116804	1
116821	0
116831	1
116846	0
116857	1
116872	0
116883	1
116898	0
116910	1
116925	0
116936	1
116951	0
116962	1
116977	0
117407	1
117423	0
117433	1
117449	0
117459	1
117476	0
117486	1
117502	0
117512	1
117528	0
117538	1
117553	0
117565	1
117580	0
117591	1
117606	0
117617	1
117632	0
117644	1
117659	0
117670	1
117685	0
117696	1
117711	0
117721	1
117737	0
117748	1
117764	0
117774	1
117790	0
117800	1
117817	0
119085	1
119100	0
119111	1
119136	0
119137	1
119152	0
119164	1
119179	0
119190	1
119205	0
119215	1
119231	0
119241	1
119260	0
119268	1
119284	0
119294	1
119310	0
119321	1
119337	0
119347	1
119362	0
119373	1
119388	0
119399	1
119414	0
119426	1
119441	0
119452	1
119467	0
119478	1
119493	0
119923	1
119939	0
119949	1
119966	0
119976	1
119991	0
120002	1
120017	0
120028	1
120043	0
120055	1
120070	0
120081	1
120096	0
120107	1
120122	0
120133	1
120148	0
120158	1
120175	0
120185	1
120201	0
120211	1
120227	0
120237	1
120254	0
120264	1
120280	0
120290	1
120332	0
120762	1
120777	0
120789	1
120804	0
120815	1
120830	0
120840	1
120856	0
120866	1
120882	0
120892	1
120909	0
120919	1
120935	0
120945	1
120961	0
120971	1
120988	0
120998	1
121013	0
121024	1
121039	0
121050	1
121065	0
121077	1
121092	0
121103	1
121118	0
121129	1
121144	0
121155	1
121170	0
121600	1
121616	0
121626	1
121643	0
121653	1
121669	0
121679	1
121694	0
121705	1
121720	0
121732	1
121747	0
121758	1
121773	0
121784	1
121799	0
121811	1
121826	0
121837	1
121852	0
121862	1
121878	0
121888	1
121905	0
121915	1
121931	0
121941	1
121957	0
121968	1
121983	0
121993	1
122009	0
122439	1
122455	0
122465	1
122481	0
122491	1
122507	0
122524	1
122534	0
122543	1
122560	0
122570	1
122585	0
122596	1
122613	0
122622	1
122638	0
122649	1
122664	0
122674	1
122691	0
122701	1
122717	0
122727	1
122743	0
122753	1
122769	0
122779	1
122796	0
122806	1
122822	0
122832	1
122847	0
123278	1
123294	0
123304	1
123320	0
123330	1
123346	0
123356	1
123373	0
123383	1
123398	0
123409	1
123424	0
123435	1
123450	0
123461	1
123476	0
123488	1
123503	0
123514	1
123529	0
123540	1
123555	0
123565	1
123582	0
123592	1
123608	0
123618	1
123634	0
123644	1
123661	0
123671	1
123687	0
124116	1
124131	0
124143	1
124158	0
124169	1
124184	0
124195	1
124210	0
124222	1
124237	0
124248	1
124263	0
124274	1
124289	0
124299	1
124315	0
124325	1
124342	0
124352	1
124368	0
124378	1
124394	0
124404	1
124421	0
124431	1
124447	0
124457	1
124473	0
124483	1
124498	0
124510	1
124525	0
124955	1
124971	0
124981	1
124996	0
125008	1
125023	0
125034	1
125049	0
125060	1
125075	0
125086	1
125101	0
125113	1
125128	0
125140	1
125155	0
125164	1
125180	0
125191	1
125206	0
125217	1
125233	0
125244	1
125259	0
125269	1
125285	0
125295	1
125311	0
125321	1
125338	0
125348	1
125364	0
125794	1
125809	0
125820	1
125835	0
125846	1
125862	0
125876	1
125888	0
125899	1
125914	0
125925	1
125940	0
125951	1
125966	0
125978	1
125993	0
126003	1
126019	0
126029	1
126045	0
126055	1
126072	0
126082	1
126098	0
126108	1
126124	0
126134	1
126149	0
126161	1
126176	0
126187	1
126202	0
126632	1
126647	0
126659	1
126674	0
126685	1
126700	0
126711	1
126726	0
126738	1
126753	0
126763	1
126779	0
126789	1
126805	0
126815	1
126832	0
126842	1
126858	0
126868	1
126884	0
126894	1
126911	0
126921	1
126936	0
126947	1
126962	0
126973	1
126988	0
126999	1
127014	0
127026	1
127041	0
127470	1
127487	0
127497	1
127513	0
127523	1
127539	0
127549	1
127565	0
127575	1
127592	0
127602	1
127618	0
127628	1
127644	0
127654	1
127669	0
127681	1
127696	0
127707	1
127722	0
127733	1
127748	0
127760	1
127775	0
127786	1
127811	0
127812	1
127827	0
127838	1
127854	0
127863	1
127880	0
128310	1
128325	0
128336	1
128351	0
128362	1
128377	0
128389	1
128404	0
128414	1
128429	0
128441	1
128456	0
128467	1
128482	0
128493	1
128508	0
128520	1
128535	0
128551	1
128561	0
128571	1
128588	0
128598	1
128614	0
128624	1
128640	0
128650	1
128665	0
128676	1
128692	0
128703	1
128718	0
129148	1
129163	0
129174	1
129190	0
129200	1
129216	0
129227	1
129242	0
129252	1
129269	0
129279	1
129295	0
129305	1
129321	0
129331	1
129347	0
129357	1
129374	0
129384	1
129400	0
129410	1
129426	0
129436	1
129451	0
129463	1
129478	0
129489	1
129504	0
129515	1
129530	0
129542	1
129557	0
129987	1
130003	0
130013	1
130028	0
130039	1
130054	0
130066	1
130081	0
130092	1
130107	0
130118	1
130133	0
130144	1
130160	0
130171	1
130186	0
130196	1
130212	0
130222	1
130238	0
130248	1
130265	0
130275	1
130291	0
130327	1
130343	0
130354	1
130369	0
130380	1
130395	0
130825	1
130841	0
130851	1
130868	0
130878	1
130894	0
130904	1
130919	0
130930	1
130945	0
130957	1
130972	0
130983	1
130998	0
131009	1
131024	0
131035	1
131050	0
131062	1
131077	0
131088	1
131103	0
131113	1
131129	0
131139	1
131156	0
131166	1
131182	0
131198	1
131208	0
131218	1
131235	0
131664	1
131679	0
131690	1
131705	0
131717	1
131732	0
131743	1
131768	0
131769	1
131784	0
131795	1
131811	0
131821	1
131837	0
131848	1
131863	0
131874	1
131889	0
131900	1
131915	0
131926	1
131942	0
131953	1
131968	0
131978	1
131994	0
132004	1
132020	0
132030	1
132047	0
132057	1
132073	0
132507	1
132518	0
132529	1
132544	0
132555	1
132570	0
132581	1
132596	0
132608	1
132623	0
132634	1
132649	0
132660	1
132675	0
132687	1
132702	0
132712	1
132728	0
132738	1
132754	0
132764	1
132781	0
132791	1
132807	0
132817	1
132833	0
132843	1
132859	0
132869	1
132884	0
132896	1
132911	0
133341	1
133356	0
133368	1
133383	0
133394	1
133409	0
133420	1
133435	0
133446	1
133461	0
133473	1
133488	0
133499	1
133514	0
133524	1
133540	0
133550	1
133567	0
133577	1
133593	0
133603	1
133619	0
133629	1
133646	0
133656	1
133672	0
133682	1
133697	0
133708	1
133723	0
133734	1
133750	0
134180	1
134196	0
134206	1
134222	0
134232	1
134249	0
134259	1
134274	0
134285	1
134300	0
134311	1
134326	0
134337	1
134352	0
134364	1
134382	0
134389	1
134405	0
134416	1
134431	0
134442	1
134458	0
134468	1
134484	0
134495	1
134510	0
134521	1
134536	0
134547	1
134562	0
134574	1
134589	0
135018	1
135034	0
135044	1
135061	0
135071	1
135087	0
135097	1
135113	0
135149	1
135165	0
135175	1
135192	0
135202	1
135218	0
135228	1
135244	0
135261	1
135270	0
135280	1
135296	0
135306	1
135323	0
135333	1
135349	0
135359	1
135375	0
135385	1
135401	0
135411	1
135428	0
135857	1
135873	0
135883	1
135899	0
135909	1
135925	0
135935	1
135952	0
135962	1
135978	0
135988	1
136004	0
136014	1
136029	0
136041	1
136056	0
136067	1
136082	0
136093	1
136108	0
136120	1
136135	0
136146	1
136161	0
136172	1
136187	0
136197	1
136213	0
136224	1
136240	0
136250	1
136266	0
136696	1
136711	0
136722	1
136737	0
136748	1
136763	0
136775	1
136790	0
136801	1
136816	0
136827	1
136842	0
136854	1
136869	0
136879	1
136895	0
136905	1
136921	0
136931	1
136947	0
136958	1
136974	0
136984	1
137000	0
137010	1
137025	0
137044	1
137052	0
137063	1
137078	0
137089	1
137105	0
138374	1
138389	0
138400	1
138415	0
138425	1
138442	0
138451	1
138467	0
138478	1
138493	0
138505	1
138520	0
138530	1
138546	0
138556	1
138572	0
138582	1
138598	0
138609	1
138625	0
138635	1
138651	0
138661	1
138677	0
138687	1
138704	0
138714	1
138729	0
138740	1
138755	0
138766	1
138781	0
140051	1
140066	0
140077	1
140092	0
140102	1
140118	0
140128	1
140145	0
140155	1
140171	0
140181	1
140197	0
140207	1
140224	0
140234	1
140250	0
140260	1
140276	0
140286	1
140328	0
140338	1
140354	0
140364	1
140381	0
140391	1
140407	0
140417	1
140432	0
140443	1
140459	0
140889	1
140905	0
140915	1
140931	0
140941	1
140957	0
140967	1
140984	0
140999	1
141009	0
141019	1
141036	0
141046	1
141062	0
141072	1
141088	0
141098	1
141114	0
141125	1
141141	0
141151	1
141167	0
141177	1
141192	0
141203	1
141219	0
141230	1
141245	0
141256	1
141271	0
141282	1
141297	0
142566	1
142582	0
142592	1
142608	0
142618	1
142635	0
142645	1
142660	0
142671	1
142686	0
142697	1
142712	0
142724	1
142739	0
142750	1
142765	0
142776	1
142791	0
142803	1
142818	0
142828	1
142844	0
142854	1
142870	0
142880	1
142897	0
142907	1
142923	0
142933	1
142949	0
142959	1
142975	0
144243	1
144259	0
144269	1
144286	0
144296	1
144312	0
144322	1
144337	0
144348	1
144366	0
144374	1
144391	0
144401	1
144417	0
144427	1
144443	0
144453	1
144468	0
144479	1
144494	0
144506	1
144521	0
144532	1
144547	0
144558	1
144573	0
144585	1
144600	0
144611	1
144626	0
144636	1
144652	0
145921	1
145936	0
145947	1
145962	0
145974	1
145989	0
145999	1
146015	0
146025	1
146041	0
146051	1
146068	0
146078	1
146094	0
146104	1
146120	0
146130	1
146147	0
146157	1
146173	0
146183	1
146198	0
146209	1
146224	0
146249	1
146252	0
146261	1
146277	0
146288	1
146303	0
146314	1
146329	0
147598	1
147614	0
147624	1
147640	0
147651	1
147666	0
147677	1
147693	0
147703	1
147718	0
147729	1
147744	0
147755	1
147771	0
147782	1
147797	0
147808	1
147823	0
147834	1
147849	0
147859	1
147876	0
147886	1
147902	0
147912	1
147928	0
147938	1
147955	0
147965	1
147981	0
147991	1
148007	0
159357	1
159374	0
159384	1
159399	0
159410	1
159432	0
159436	1
159451	0
159462	1
159478	0
159488	1
159504	0
159515	1
159530	0
159541	1
159556	0
159567	1
159582	0
159593	1
159609	0
159620	1
159635	0
159646	1
159661	0
159672	1
159687	0
159697	1
159714	0
159724	1
159740	0
159750	1
159766	0
159776	1
159793	0
159803	1
159819	0
159829	1
159845	0
159855	1
159871	0
159881	1
159898	0
159908	1
159923	0
159934	1
159949	0
159960	1
159975	0
159987	1
160002	0
160013	1
160028	0
160038	1
160054	0
160064	1
160081	0
160091	1
160107	0
160117	1
160133	0
160143	1
160160	0
160174	1
160186	0
160196	1
160211	0
160222	1
160237	0
160249	1
160264	0
160275	1
160290	0
160327	1
160343	0
160353	1
160369	0
160380	1
160395	0
160405	1
160422	0
160432	1
160448	0
160458	1
160474	0
160484	1
160500	0
160510	1
160526	0
160537	1
160552	0
160563	1
160578	0
160589	1
160604	0
160616	1
160631	0
160642	1
160657	0
160667	1
160683	0
160693	1
160710	0
160720	1
160736	0
160746	1
160789	0
160798	1
160814	0
160825	1
160840	0
160851	1
160867	0
160877	1
160893	0
160904	1
160920	0
160930	1
160945	0
160956	1
160971	0
160982	1
160997	0
161009	1
161024	0
161035	1
161050	0
161060	1
161077	0
161087	1
161103	0
161113	1
161129	0
161139	1
161155	0
161165	1
161182	0
161192	1
161208	0
161218	1
161234	0
161244	1
161259	0
161271	1
161286	0
161297	1
161312	0
161323	1
161338	0
161350	1
161365	0
161375	1
161391	0
161401	1
161417	0
161427	1
161444	0
161454	1
161470	0
161480	1
161496	0
161514	1
161522	0
161533	1
161548	0
161559	1
161574	0
161585	1
161600	0
161611	1
161626	0
161638	1
161653	0
161664	1
161679	0
161690	1
161705	0
161715	1
161732	0
161742	1
161758	0
161768	1
161784	0
161794	1
161811	0
161821	1
161837	0
161847	1
161863	0
161873	1
161888	0
161900	1
161915	0
161926	1
161941	0
161952	1
161967	0
161978	1
161993	0
162005	1
162020	0
162031	1
162046	0
162056	1
162080	0
162083	1
162099	0
162109	1
162125	0
162135	1
162150	0
162162	1
162177	0
162188	1
162203	0
162214	1
162229	0
162240	1
162255	0
162267	1
162282	0
162293	1
162308	0
162319	1
162334	0
162344	1
162361	0
162371	1
162387	0
162397	1
162413	0
162423	1
162440	0
162450	1
162466	0
162476	1
162492	0
162502	1
162517	0
162528	1
162543	0
162555	1
162570	0
162581	1
162596	0
162607	1
162622	0
162634	1
162649	0
162660	1
162675	0
162685	1
162701	0
164389	1
164404	0
164416	1
164431	0
164442	1
164457	0
164468	1
164483	0
164494	1
164509	0
164519	1
164536	0
164546	1
164562	0
164572	1
164588	0
164598	1
164615	0
164625	1
164641	0
164651	1
164667	0
164677	1
164700	0
164704	1
164719	0
164730	1
164746	0
164755	1
164772	0
164783	1
164797	0
166066	1
166083	0
166092	1
166108	0
166119	1
166134	0
166146	1
166161	0
166171	1
166187	0
166197	1
166213	0
166223	1
166239	0
166250	1
166266	0
166276	1
166292	0
166302	1
166318	0
166328	1
166345	0
166355	1
166370	0
166381	1
166396	0
166407	1
166422	0
166434	1
166449	0
166460	1
166475	0
167744	1
167760	0
167770	1
167785	0
167796	1
167811	0
167822	1
167838	0
167849	1
167864	0
167875	1
167890	0
167901	1
167916	0
167926	1
167943	0
167953	1
167969	0
167979	1
167995	0
168005	1
168022	0
168032	1
168048	0
168058	1
168074	0
168084	1
168104	0
168110	1
168126	0
168137	1
168152	0
168582	1
168598	0
168608	1
168624	0
168634	1
168651	0
168661	1
168677	0
168687	1
168703	0
168714	1
168729	0
168739	1
168756	0
168765	1
168782	0
168792	1
168808	0
168818	1
168834	0
168844	1
168859	0
168871	1
168886	0
168897	1
168912	0
168923	1
168938	0
168950	1
168965	0
168976	1
168991	0
169421	1
169436	0
169448	1
169463	0
169473	1
169489	0
169499	1
169515	0
169525	1
169542	0
169552	1
169568	0
169578	1
169594	0
169604	1
169620	0
169630	1
169647	0
169657	1
169672	0
169683	1
169698	0
169709	1
169724	0
169736	1
169751	0
169762	1
169777	0
169788	1
169803	0
169815	1
169830	0
170259	1
170275	0
170285	1
170355	0
170364	1
170380	0
170390	1
170406	0
170416	1
170433	0
170443	1
170459	0
170469	1
170485	0
170495	1
170510	0
170522	1
170537	0
170548	1
170563	0
170574	1
170589	0
170601	1
170616	0
170627	1
170642	0
170652	1
170668	0
171937	1
171953	0
171963	1
171979	0
171989	1
172004	0
172015	1
172031	0
172042	1
172057	0
172068	1
172091	0
172095	1
172109	0
172121	1
172136	0
172147	1
172162	0
172172	1
172188	0
172198	1
172215	0
172225	1
172241	0
172251	1
172267	0
172277	1
172294	0
172304	1
172320	0
172330	1
172345	0
172776	1
172791	0
172802	1
172817	0
172828	1
172843	0
172853	1
172870	0
172880	1
172896	0
172906	1
172922	0
172932	1
172949	0
172959	1
172975	0
172985	1
173001	0
173011	1
173026	0
173038	1
173053	0
173064	1
173079	0
173090	1
173105	0
173117	1
173132	0
173143	1
173158	0
173168	1
173184	0
173615	1
173630	0
173640	1
173656	0
173666	1
173682	0
173692	1
173709	0
173719	1
173735	0
173745	1
173761	0
173771	1
173787	0
173797	1
173814	0
173824	1
173839	0
173850	1
173865	0
173876	1
173891	0
173903	1
173918	0
173929	1
173944	0
173971	1
173972	0
173980	1
173997	0
174008	1
174022	0
175291	1
175306	0
175324	1
175333	0
175343	1
175360	0
175371	1
175385	0
175396	1
175411	0
175422	1
175438	0
175448	1
175464	0
175474	1
175491	0
175501	1
175517	0
175527	1
175543	0
175553	1
175569	0
175580	1
175596	0
175606	1
175621	0
175632	1
175647	0
175658	1
175673	0
175685	1
175700	0
176969	1
176984	0
176995	1
177010	0
177020	1
177037	0
177047	1
177063	0
177073	1
177089	0
177099	1
177116	0
177126	1
177142	0
177152	1
177168	0
177178	1
177193	0
177205	1
177220	0
177231	1
177246	0
177257	1
177272	0
177283	1
177298	0
177310	1
177325	0
177336	1
177351	0
177361	1
177377	0
177807	1
177822	0
177834	1
177849	0
177860	1
177875	0
177886	1
177901	0
177912	1
177928	0
177940	1
177953	0
177964	1
177981	0
177990	1
178006	0
178017	1
178032	0
178043	1
178058	0
178070	1
178085	0
178096	1
178111	0
178121	1
178137	0
178147	1
178164	0
178174	1
178190	0
178200	1
178216	0
179484	1
179500	0
179510	1
179527	0
179537	1
179553	0
179563	1
179579	0
179589	1
179606	0
179616	1
179631	0
179642	1
179657	0
179668	1
179683	0
179694	1
179709	0
179721	1
179736	0
179747	1
179762	0
179772	1
179788	0
179798	1
179815	0
179825	1
179841	0
179851	1
179867	0
179877	1
179894	0
180323	1
180339	0
180349	1
180365	0
180375	1
180391	0
180401	1
180418	0
180428	1
180444	0
180454	1
180470	0
180480	1
180495	0
180507	1
180522	0
180533	1
180548	0
180559	1
180601	0
180612	1
180627	0
180638	1
180654	0
180663	1
180680	0
180690	1
180706	0
180716	1
180732	0
181162	1
181177	0
181188	1
181203	0
181214	1
181229	0
181241	1
181256	0
181267	1
181282	0
181293	1
181308	0
181325	1
181335	0
181345	1
181360	0
181372	1
181387	0
181398	1
181413	0
181424	1
181439	0
181450	1
181466	0
181476	1
181492	0
181502	1
181518	0
181528	1
181544	0
181554	1
181571	0
182839	1
182855	0
182865	1
182881	0
182891	1
182906	0
182918	1
182933	0
182944	1
182959	0
182970	1
182985	0
182997	1
183012	0
183023	1
183038	0
183049	1
183064	0
183074	1
183090	0
183100	1
183117	0
183154	1
183169	0
183180	1
183195	0
183205	1
183228	0
183232	1
183247	0
184517	1
184532	0
184545	1
184558	0
184569	1
184584	0
184595	1
184611	0
184621	1
184636	0
184647	1
184662	0
184674	1
184689	0
184700	1
184715	0
184726	1
184741	0
184751	1
184768	0
184778	1
184794	0
184804	1
184820	0
184830	1
184847	0
184857	1
184873	0
184883	1
184899	0
184909	1
184926	0
185355	1
185370	0
185380	1
185397	0
185407	1
185423	0
185433	1
185449	0
185459	1
185476	0
185486	1
185502	0
185512	1
185528	0
185538	1
