[µs]	Sample
13668	0
13679	1
13694	0
13704	1
13726	0
13732	1
13747	0
13758	1
13772	0
13783	1
13800	0
13809	1
13826	0
14256	1
14271	0
14282	1
14297	0
14308	1
14323	0
14334	1
14349	0
14360	1
14376	0
14387	1
14402	0
14413	1
14428	0
14439	1
14454	0
14473	1
14480	0
14492	1
14507	0
14518	1
14533	0
14544	1
14559	0
14570	1
14585	0
14597	1
14612	0
14622	1
14638	0
14648	1
14664	0
15933	1
15948	0
15959	1
15974	0
15984	1
16001	0
16011	1
16027	0
16037	1
16053	0
16063	1
16079	0
16089	1
16106	0
16116	1
16132	0
16142	1
16158	0
16168	1
16184	0
16194	1
16211	0
16221	1
16237	0
16247	1
16263	0
16273	1
16288	0
16299	1
16316	0
16326	1
16342	0
17610	1
17626	0
17636	1
17651	0
17662	1
17678	0
17688	1
17704	0
17715	1
17730	0
17740	1
17757	0
17767	1
17783	0
17793	1
17809	0
17819	1
17835	0
17845	1
17862	0
17872	1
17888	0
17898	1
17914	0
17925	1
17940	0
17950	1
17967	0
17977	1
17992	0
18003	1
18018	0
18448	1
18465	0
18475	1
18491	0
18501	1
18516	0
18527	1
18542	0
18553	1
18570	0
18580	1
18595	0
18606	1
18621	0
18632	1
18647	0
18658	1
18674	0
18684	1
18700	0
18711	1
18726	0
18737	1
18752	0
18763	1
18778	0
18790	1
18805	0
18816	1
18831	0
18842	1
18857	0
20125	1
20141	0
20151	1
20168	0
20178	1
20194	0
20204	1
20220	0
20230	1
20246	0
20256	1
20273	0
20283	1
20300	0
20309	1
20325	0
20343	1
20351	0
20362	1
20377	0
20388	1
20404	0
20414	1
20430	0
20441	1
20455	0
20467	1
20482	0
20493	1
20508	0
20519	1
20534	0
20964	1
20979	0
20991	1
21006	0
21017	1
21032	0
21043	1
21058	0
21069	1
21090	0
21095	1
21111	0
21121	1
21137	0
21147	1
21164	0
21175	1
21190	0
21200	1
21216	0
21226	1
21242	0
21252	1
21269	0
21279	1
21295	0
21305	1
21321	0
21331	1
21347	0
21357	1
21374	0
21803	1
21818	0
21830	1
21845	0
21856	1
21871	0
21882	1
21897	0
21907	1
21924	0
21935	1
21950	0
21961	1
21976	0
21986	1
22002	0
22012	1
22028	0
22038	1
22054	0
22065	1
22081	0
22091	1
22107	0
22117	1
22133	0
22143	1
22160	0
22170	1
22186	0
22196	1
22212	0
23481	1
23496	0
23507	1
23522	0
23533	1
23548	0
23559	1
23574	0
23586	1
23601	0
23611	1
23627	0
23637	1
23653	0
23663	1
23679	0
23689	1
23706	0
23722	1
23732	0
23743	1
23758	0
23768	1
23784	0
23794	1
23810	0
23820	1
23837	0
23847	1
23863	0
23873	1
23889	0
25158	1
25173	0
25184	1
25199	0
25210	1
25225	0
25237	1
25252	0
25262	1
25278	0
25288	1
25304	0
25314	1
25330	0
25340	1
25357	0
25367	1
25383	0
25393	1
25409	0
25419	1
25435	0
25445	1
25462	0
25472	1
25488	0
25498	1
25514	0
25524	1
25541	0
25550	1
25567	0
25996	1
26012	0
26022	1
26038	0
26048	1
26064	0
26074	1
26091	0
26101	1
26117	0
26127	1
26143	0
26153	1
26169	0
26179	1
26195	0
26205	1
26222	0
26232	1
26248	0
26258	1
26274	0
26284	1
26300	0
26310	1
26327	0
26337	1
26353	0
26363	1
26379	0
26389	1
26405	0
27673	1
27689	0
27699	1
27716	0
27726	1
27742	0
27752	1
27767	0
27778	1
27793	0
27805	1
27820	0
27831	1
27846	0
27857	1
27872	0
27883	1
27898	0
27910	1
27926	0
27936	1
27951	0
27962	1
27977	0
27987	1
28004	0
28014	1
28030	0
28040	1
28056	0
28066	1
28082	0
29350	1
29367	0
29377	1
29393	0
29403	1
29418	0
29429	1
29445	0
29455	1
29472	0
29482	1
29497	0
29508	1
29523	0
29534	1
29550	0
29566	1
29575	0
29586	1
29603	0
29613	1
29628	0
29639	1
29654	0
29665	1
29681	0
29691	1
29706	0
29718	1
29733	0
29744	1
29759	0
30189	1
30205	0
30216	1
30231	0
30242	1
30257	0
30268	1
30283	0
30294	1
30309	0
30320	1
30341	0
30346	1
30362	0
30372	1
30388	0
30398	1
30415	0
30426	1
30441	0
30451	1
30467	0
30477	1
30493	0
30503	1
30520	0
30530	1
30546	0
30556	1
30572	0
30582	1
30598	0
31028	1
31043	0
31054	1
31069	0
31080	1
31096	0
31107	1
31122	0
31133	1
31148	0
31159	1
31174	0
31186	1
31201	0
31212	1
31227	0
31238	1
31253	0
31263	1
31279	0
31289	1
31306	0
31317	1
31332	0
31342	1
31358	0
31368	1
31384	0
31394	1
31411	0
31421	1
31437	0
32705	1
32721	0
32731	1
32748	0
32758	1
32773	0
32784	1
32799	0
32810	1
32825	0
32836	1
32851	0
32863	1
32878	0
32889	1
32904	0
32915	1
32930	0
32941	1
32956	0
32968	1
32983	0
32994	1
33009	0
33019	1
33035	0
33045	1
33062	0
33072	1
33088	0
33098	1
33114	0
33550	1
33559	0
33569	1
33586	0
33596	1
33612	0
33622	1
33638	0
33648	1
33665	0
33675	1
33691	0
33701	1
33717	0
33727	1
33743	0
33753	1
33770	0
33780	1
33796	0
33806	1
33822	0
33832	1
33847	0
33858	1
33873	0
33885	1
33900	0
33911	1
33927	0
33937	1
33952	0
34382	1
34398	0
34408	1
34425	0
34435	1
34451	0
34461	1
34477	0
34487	1
34503	0
34513	1
34530	0
34540	1
34556	0
34566	1
34582	0
34592	1
34608	0
34618	1
34633	0
34645	1
34660	0
34671	1
34686	0
34697	1
34712	0
34723	1
34738	0
34750	1
34765	0
34776	1
34791	0
36060	1
36076	0
36086	1
36102	0
36112	1
36127	0
36138	1
36153	0
36171	1
36180	0
36190	1
36207	0
36217	1
36232	0
36244	1
36259	0
36269	1
36286	0
36296	1
36311	0
36322	1
36338	0
36348	1
36364	0
36374	1
36390	0
36400	1
36416	0
36428	1
36443	0
36453	1
36468	0
36898	1
36914	0
36928	1
36941	0
36951	1
36966	0
36977	1
36993	0
37003	1
37019	0
37030	1
37045	0
37056	1
37071	0
37081	1
37098	0
37108	1
37123	0
37135	1
37150	0
37160	1
37178	0
37187	1
37202	0
37213	1
37228	0
37239	1
37254	0
37266	1
37281	0
37291	1
37307	0
37737	1
37753	0
37763	1
37778	0
37790	1
37805	0
37816	1
37831	0
37842	1
37857	0
37868	1
37883	0
37895	1
37910	0
37921	1
37936	0
37947	1
37962	0
37973	1
37988	0
38000	1
38015	0
38025	1
38041	0
38052	1
38067	0
38077	1
38093	0
38103	1
38120	0
38130	1
38146	0
38575	1
38592	0
38602	1
38618	0
38628	1
38643	0
38654	1
38669	0
38680	1
38697	0
38707	1
38722	0
38733	1
38776	0
38785	1
38803	0
38812	1
38827	0
38838	1
38853	0
38873	1
38880	0
38891	1
38906	0
38917	1
38933	0
38942	1
38958	0
38969	1
38984	0
39414	1
39430	0
39440	1
39457	0
39467	1
39482	0
39493	1
39508	0
39519	1
39534	0
39546	1
39560	0
39572	1
39587	0
39598	1
39620	0
39624	1
39640	0
39650	1
39666	0
39677	1
39693	0
39703	1
39718	0
39729	1
39744	0
39755	1
39770	0
39781	1
39796	0
39808	1
39872	0
40258	1
40269	0
40280	1
40295	0
40306	1
40321	0
40331	1
40347	0
40357	1
40374	0
40384	1
40400	0
40410	1
40427	0
40436	1
40452	0
40462	1
40479	0
40489	1
40505	0
40515	1
40531	0
40541	1
40557	0
40567	1
40583	0
40594	1
40609	0
40620	1
40635	0
40646	1
40661	0
41091	1
41107	0
41117	1
41133	0
41143	1
41160	0
41170	1
41186	0
41196	1
41212	0
41222	1
41238	0
41248	1
41265	0
41275	1
41291	0
41302	1
41317	0
41327	1
41343	0
41354	1
41369	0
41380	1
41395	0
41406	1
41421	0
41432	1
41447	0
41458	1
41473	0
41485	1
41500	0
41929	1
41946	0
41956	1
41972	0
41982	1
41998	0
42008	1
42025	0
42035	1
42052	0
42061	1
42077	0
42087	1
42103	0
42113	1
42130	0
42140	1
42156	0
42166	1
42182	0
42192	1
42208	0
42218	1
42235	0
42245	1
42260	0
42271	1
42286	0
42297	1
42312	0
42323	1
42339	0
42768	1
42785	0
42795	1
42811	0
42821	1
42837	0
42847	1
42864	0
42874	1
42892	0
42900	1
42915	0
42927	1
42941	0
42952	1
42967	0
42979	1
42994	0
43005	1
43020	0
43031	1
43046	0
43057	1
43072	0
43084	1
43099	0
43110	1
43125	0
43135	1
43151	0
43161	1
43179	0
43608	1
43623	0
43634	1
43650	0
43660	1
43675	0
43686	1
43701	0
43712	1
43727	0
43739	1
43754	0
43765	1
43780	0
43791	1
43806	0
43818	1
43833	0
43844	1
43859	0
43869	1
43885	0
43895	1
43911	0
43921	1
43937	0
43947	1
43964	0
43974	1
43990	0
44000	1
44016	0
44446	1
44461	0
44472	1
44487	0
44499	1
44514	0
44525	1
44540	0
44552	1
44566	0
44577	1
44592	0
44604	1
44619	0
44630	1
44645	0
44655	1
44671	0
44682	1
44697	0
44707	1
44724	0
44734	1
44750	0
44760	1
44776	0
44786	1
44804	0
44813	1
44829	0
44839	1
44855	0
45285	1
45300	0
45311	1
45326	0
45338	1
45353	0
45363	1
45379	0
45389	1
45405	0
45415	1
45431	0
45441	1
45458	0
45468	1
45484	0
45494	1
45517	0
45520	1
45536	0
45547	1
45562	0
45574	1
45589	0
45599	1
45614	0
45625	1
45641	0
45652	1
45667	0
45679	1
45694	0
46123	1
46139	0
46149	1
46166	0
46176	1
46192	0
46202	1
46218	0
46228	1
46243	0
46254	1
46270	0
46281	1
46296	0
46307	1
46322	0
46332	1
46349	0
46359	1
46375	0
46385	1
46401	0
46411	1
46429	0
46437	1
46454	0
46464	1
46480	0
46490	1
46506	0
46516	1
46533	0
46961	1
46978	0
46988	1
47004	0
47014	1
47030	0
47040	1
47056	0
47066	1
47083	0
47093	1
47109	0
47119	1
47135	0
47145	1
47161	0
47171	1
47188	0
47198	1
47214	0
47224	1
47240	0
47250	1
47265	0
47276	1
47291	0
47304	1
47319	0
47329	1
47344	0
47355	1
47370	0
47800	1
47817	0
47827	1
47843	0
47853	1
47869	0
47879	1
47894	0
47905	1
47920	0
47932	1
47947	0
47958	1
47973	0
47984	1
47999	0
48010	1
48025	0
48037	1
48053	0
48063	1
48078	0
48089	1
48104	0
48115	1
48130	0
48142	1
48157	0
48170	1
48183	0
48194	1
48209	0
48639	1
48655	0
48665	1
48681	0
48691	1
48708	0
48718	1
48734	0
48744	1
48759	0
48770	1
48785	0
48797	1
48812	0
48823	1
48838	0
48849	1
48864	0
48875	1
48890	0
48902	1
48917	0
48929	1
48943	0
48953	1
48969	0
48979	1
48996	0
49006	1
49022	0
49032	1
49048	0
49485	1
49494	0
49504	1
49519	0
49530	1
49546	0
49557	1
49572	0
49583	1
49598	0
49609	1
49624	0
49635	1
49650	0
49662	1
49677	0
49688	1
49703	0
49714	1
49729	0
49740	1
49755	0
49767	1
49782	0
49792	1
49808	0
49844	1
49860	0
49870	1
49886	0
50316	1
50332	0
50342	1
50358	0
50369	1
50385	0
50395	1
50411	0
50421	1
50437	0
50447	1
50464	0
50474	1
50489	0
50500	1
50515	0
50526	1
50541	0
50554	1
50567	0
50579	1
50594	0
50605	1
50620	0
50631	1
50646	0
50657	1
50673	0
50684	1
50699	0
50710	1
50725	0
51155	1
51171	0
51181	1
51197	0
51207	1
51223	0
51233	1
51250	0
51260	1
51276	0
51286	1
51303	0
51312	1
51328	0
51338	1
51355	0
51365	1
51380	0
51391	1
51406	0
51417	1
51433	0
51443	1
51458	0
51470	1
51485	0
51496	1
51511	0
51522	1
51537	0
51549	1
51563	0
51993	1
52010	0
52020	1
52036	0
52046	1
52062	0
52072	1
52088	0
52098	1
52115	0
52125	1
52140	0
52151	1
52167	0
52177	1
52193	0
52204	1
52218	0
52229	1
52246	0
52256	1
52271	0
52282	1
52298	0
52308	1
52324	0
52334	1
52349	0
52361	1
52376	0
52387	1
52402	0
52832	1
52848	0
52858	1
52875	0
52885	1
52901	0
52912	1
52926	0
52937	1
52952	0
52964	1
52979	0
52990	1
53005	0
53015	1
53031	0
53041	1
53058	0
53068	1
53084	0
53094	1
53110	0
53120	1
53136	0
53146	1
53163	0
53173	1
53189	0
53199	1
53215	0
53225	1
53241	0
54509	1
54525	0
54535	1
54552	0
54561	1
54578	0
54588	1
54604	0
54614	1
54630	0
54640	1
54657	0
54667	1
54683	0
54693	1
54709	0
54719	1
54735	0
54745	1
54762	0
54772	1
54788	0
54804	1
54814	0
54825	1
54840	0
54850	1
54866	0
54876	1
54893	0
54903	1
54919	0
55349	1
55364	0
55375	1
55390	0
55400	1
55416	0
55426	1
55442	0
55452	1
55469	0
55479	1
55495	0
55505	1
55521	0
55531	1
55547	0
55558	1
55573	0
55585	1
55600	0
55611	1
55626	0
55636	1
55652	0
55662	1
55679	0
55688	1
55705	0
55715	1
55731	0
55741	1
55757	0
56187	1
56202	0
56213	1
56229	0
56239	1
56254	0
56266	1
56281	0
56292	1
56307	0
56318	1
56333	0
56344	1
56359	0
56371	1
56386	0
56397	1
56412	0
56422	1
56438	0
56449	1
56464	0
56476	1
56491	0
56501	1
56517	0
56527	1
56543	0
56554	1
56569	0
56579	1
56596	0
57025	1
57041	0
57051	1
57067	0
57077	1
57094	0
57104	1
57120	0
57130	1
57146	0
57156	1
57173	0
57182	1
57197	0
57209	1
57225	0
57235	1
57251	0
57261	1
57276	0
57288	1
57303	0
57314	1
57330	0
57340	1
57355	0
57366	1
57381	0
57393	1
57408	0
57419	1
57441	0
57864	1
57880	0
57890	1
57906	0
57916	1
57932	0
57942	1
57959	0
57969	1
57985	0
57995	1
58011	0
58021	1
58037	0
58047	1
58064	0
58074	1
58090	0
58100	1
58116	0
58126	1
58141	0
58152	1
58167	0
58182	1
58195	0
58205	1
58220	0
58231	1
58246	0
58257	1
58272	0
58703	1
58718	0
58729	1
58752	0
58755	1
58770	0
58782	1
58797	0
58808	1
58823	0
58834	1
58849	0
58860	1
58876	0
58886	1
58902	0
58912	1
58929	0
58938	1
58954	0
58964	1
58980	0
58991	1
59007	0
59017	1
59033	0
59043	1
59059	0
59069	1
59085	0
59095	1
59112	0
60380	1
60396	0
60406	1
60422	0
60432	1
60448	0
60458	1
60475	0
60485	1
60501	0
60511	1
60527	0
60537	1
60554	0
60563	1
60579	0
60590	1
60606	0
60616	1
60631	0
60642	1
60657	0
60668	1
60684	0
60694	1
60711	0
60721	1
60736	0
60747	1
60762	0
60773	1
60788	0
61219	1
61234	0
61245	1
61260	0
61272	1
61287	0
61297	1
61313	0
61323	1
61339	0
61349	1
61365	0
61375	1
61392	0
61409	1
61417	0
61428	1
61444	0
61455	1
61470	0
61481	1
61496	0
61507	1
61523	0
61533	1
61549	0
61559	1
61575	0
61586	1
61601	0
61612	1
61627	0
62057	1
62073	0
62083	1
62099	0
62109	1
62126	0
62136	1
62160	0
62163	1
62177	0
62189	1
62204	0
62215	1
62230	0
62241	1
62256	0
62267	1
62282	0
62292	1
62309	0
62320	1
62335	0
62346	1
62361	0
62371	1
62387	0
62397	1
62414	0
62424	1
62440	0
62450	1
62466	0
63735	1
63750	0
63761	1
63776	0
63787	1
63803	0
63814	1
63829	0
63839	1
63855	0
63865	1
63881	0
63891	1
63908	0
63918	1
63934	0
63944	1
63960	0
63970	1
63986	0
63996	1
64013	0
64023	1
64039	0
64050	1
64064	0
64075	1
64091	0
64101	1
64117	0
64128	1
64143	0
64573	1
64588	0
64600	1
64615	0
64626	1
64641	0
64652	1
64667	0
64678	1
64693	0
64705	1
64720	0
64731	1
64746	0
64756	1
64772	0
64782	1
64799	0
64809	1
64825	0
64835	1
64851	0
64861	1
64877	0
64887	1
64904	0
64914	1
64931	0
64940	1
64956	0
64966	1
64982	0
66250	1
66266	0
66276	1
66293	0
66303	1
66319	0
66329	1
66345	0
66355	1
66371	0
66381	1
66398	0
66408	1
66423	0
66434	1
66450	0
66460	1
66476	0
66486	1
66501	0
66513	1
66528	0
66539	1
66554	0
66565	1
66580	0
66591	1
66606	0
66618	1
66633	0
66644	1
66659	0
67927	1
67943	0
67954	1
67969	0
67979	1
67996	0
68013	1
68023	0
68032	1
68048	0
68059	1
68074	0
68085	1
68101	0
68112	1
68127	0
68137	1
68153	0
68163	1
68179	0
68190	1
68205	0
68215	1
68232	0
68242	1
68258	0
68268	1
68284	0
68294	1
68310	0
68320	1
68337	0
68766	1
68782	0
68793	1
68808	0
68819	1
68834	0
68844	1
68861	0
68871	1
68887	0
68897	1
68913	0
68923	1
68939	0
68949	1
68966	0
68976	1
68992	0
69002	1
69018	0
69028	1
69044	0
69055	1
69070	0
69080	1
69097	0
69107	1
69123	0
69133	1
69149	0
69159	1
69174	0
70444	1
70459	0
70470	1
70485	0
70496	1
70511	0
70523	1
70538	0
70548	1
70564	0
70574	1
70590	0
70600	1
70616	0
70627	1
70643	0
70653	1
70669	0
70679	1
70695	0
70706	1
70721	0
70732	1
70747	0
70758	1
70773	0
70785	1
70800	0
70810	1
70826	0
70836	1
70852	0
71283	1
71298	0
71309	1
71324	0
71335	1
71350	0
71361	1
71376	0
71388	1
71403	0
71413	1
71429	0
71440	1
71455	0
71465	1
71481	0
71491	1
71508	0
71518	1
71534	0
71544	1
71560	0
71570	1
71586	0
71596	1
71613	0
71623	1
71639	0
71649	1
71665	0
71675	1
71691	0
72121	1
72136	0
72147	1
72162	0
72174	1
72189	0
72200	1
72215	0
72226	1
72241	0
72251	1
72267	0
72278	1
72294	0
72304	1
72320	0
72330	1
72346	0
72356	1
72372	0
72382	1
72399	0
72409	1
72425	0
72435	1
72451	0
72461	1
72477	0
72487	1
72504	0
72514	1
72529	0
72960	1
72975	0
72986	1
73001	0
73012	1
73027	0
73038	1
73053	0
73065	1
73080	0
73091	1
73106	0
73117	1
73132	0
73142	1
73158	0
73168	1
73185	0
73195	1
73211	0
73221	1
73237	0
73247	1
73263	0
73274	1
73290	0
73300	1
73319	0
73327	1
73342	0
73353	1
73368	0
73798	1
73813	0
73825	1
73840	0
73851	1
73866	0
73876	1
73892	0
73902	1
73919	0
73929	1
73945	0
73955	1
73971	0
73981	1
73997	0
74007	1
74024	0
74034	1
74057	0
74060	1
74076	0
74086	1
74102	0
74112	1
74128	0
74138	1
74155	0
74165	1
74182	0
74191	1
74207	0
74637	1
74653	0
74662	1
74679	0
74690	1
74705	0
74716	1
74731	0
74741	1
74757	0
74767	1
74783	0
74793	1
74810	0
74820	1
74836	0
74846	1
74862	0
74872	1
74888	0
74899	1
74914	0
74925	1
74940	0
74951	1
74966	0
74978	1
74993	0
75004	1
75019	0
75030	1
75045	0
75476	1
75491	0
75502	1
75517	0
75528	1
75543	0
75553	1
75570	0
75580	1
75596	0
75606	1
75622	0
75632	1
75648	0
75658	1
75675	0
75685	1
75701	0
75711	1
75727	0
75737	1
75753	0
75764	1
75780	0
75790	1
75805	0
75816	1
75831	0
75842	1
75857	0
75869	1
75884	0
76315	1
76330	0
76340	1
76356	0
76366	1
76382	0
76392	1
76408	0
76418	1
76435	0
76445	1
76461	0
76471	1
76487	0
76497	1
76513	0
76523	1
76540	0
76550	1
76566	0
76576	1
76592	0
76602	1
76618	0
76628	1
76643	0
76655	1
76670	0
76682	1
76696	0
76707	1
76723	0
77152	1
77168	0
77178	1
77194	0
77204	1
77221	0
77231	1
77247	0
77257	1
77274	0
77283	1
77299	0
77310	1
77325	0
77336	1
77352	0
77362	1
77378	0
77388	1
77404	0
77414	1
77432	0
77440	1
77457	0
77467	1
77483	0
77493	1
77509	0
77519	1
77536	0
77546	1
77562	0
78830	1
78845	0
78856	1
78871	0
78883	1
78898	0
78908	1
78924	0
78934	1
78950	0
78960	1
78977	0
78987	1
79003	0
79013	1
79029	0
79039	1
79055	0
79065	1
79082	0
79092	1
79108	0
79118	1
79134	0
79144	1
79160	0
79170	1
79187	0
79197	1
79213	0
79223	1
79239	0
80507	1
80522	0
80534	1
80549	0
80559	1
80575	0
80585	1
80601	0
80612	1
80627	0
80638	1
80654	0
80664	1
80681	0
80691	1
80716	0
80717	1
80733	0
80743	1
80758	0
80769	1
80784	0
80796	1
80811	0
80822	1
80837	0
80847	1
80863	0
80873	1
80890	0
80900	1
80916	0
81345	1
81362	0
81372	1
81388	0
81398	1
81413	0
81424	1
81440	0
81451	1
81466	0
81477	1
81492	0
81503	1
81518	0
81529	1
81544	0
81556	1
81570	0
81582	1
81597	0
81608	1
81623	0
81634	1
81649	0
81661	1
81676	0
81687	1
81702	0
81713	1
81728	0
81739	1
81754	0
82185	1
82200	0
82211	1
82226	0
82237	1
82252	0
82262	1
82279	0
82289	1
82305	0
82316	1
82331	0
82341	1
82357	0
82367	1
82384	0
82394	1
82410	0
82420	1
82436	0
82446	1
82462	0
82472	1
82489	0
82499	1
82515	0
82525	1
82541	0
82551	1
82567	0
82577	1
82598	0
83023	1
83039	0
83050	1
83065	0
83076	1
83091	0
83102	1
83117	0
83127	1
83143	0
83154	1
83170	0
83180	1
83196	0
83206	1
83222	0
83232	1
83248	0
83258	1
83275	0
83285	1
83301	0
83311	1
83327	0
83344	1
83354	0
83363	1
83379	0
83389	1
83406	0
83416	1
83433	0
83861	1
83877	0
83887	1
83904	0
83925	1
83929	0
83940	1
83956	0
83966	1
83982	0
83993	1
84008	0
84019	1
84035	0
84045	1
84060	0
84071	1
84086	0
84098	1
84113	0
84124	1
84139	0
84150	1
84165	0
84177	1
84191	0
84203	1
84218	0
84229	1
84244	0
84255	1
84270	0
84700	1
84715	0
84727	1
84742	0
84753	1
84768	0
84779	1
84794	0
84805	1
84820	0
84832	1
84847	0
84858	1
84873	0
84883	1
84899	0
84909	1
84926	0
84937	1
84952	0
84962	1
84978	0
84988	1
85004	0
85014	1
85031	0
85041	1
85058	0
85067	1
85083	0
85093	1
85109	0
85539	1
85554	0
85565	1
85581	0
85591	1
85607	0
85617	1
85633	0
85643	1
85660	0
85670	1
85686	0
85696	1
85711	0
85723	1
85738	0
85749	1
85764	0
85775	1
85790	0
85800	1
85817	0
85827	1
85843	0
85853	1
85869	0
85879	1
85896	0
85906	1
85922	0
85933	1
85948	0
86378	1
86393	0
86404	1
86419	0
86429	1
86445	0
86457	1
86472	0
86482	1
86498	0
86508	1
86524	0
86534	1
86551	0
86565	1
86576	0
86588	1
86603	0
86613	1
86629	0
86639	1
86655	0
86665	1
86682	0
86692	1
86708	0
86718	1
86734	0
86744	1
86760	0
86770	1
86787	0
87216	1
87232	0
87242	1
87258	0
87268	1
87284	0
87302	1
87310	0
87321	1
87337	0
87347	1
87363	0
87373	1
87390	0
87400	1
87415	0
87426	1
87442	0
87452	1
87467	0
87478	1
87493	0
87504	1
87520	0
87531	1
87546	0
87558	1
87572	0
87583	1
87598	0
87609	1
87624	0
88893	1
88909	0
88919	1
88935	0
88945	1
88962	0
88972	1
88988	0
88998	1
89014	0
89024	1
89040	0
89051	1
89067	0
89077	1
89092	0
89103	1
89118	0
89129	1
89144	0
89156	1
89171	0
89183	1
89197	0
89208	1
89229	0
89234	1
89249	0
89261	1
89276	0
89287	1
89302	0
89732	1
89748	0
89758	1
89773	0
89785	1
89800	0
89811	1
89852	0
89864	1
89879	0
89889	1
89905	0
89915	1
89931	0
89942	1
89957	0
